IdFanModel,Model,Voltage,Frequency,Xmin,Xmax,Giri,PotenzaAssorbita,CorrenteAssorbita,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,PotenzaSonora,PressioneSonora
283,"FH065-6E_.6K._",160,50,4782.79,10412.3,670,570,3.9,4782.79,5326.23,5897.54,6468.85,7012.3,7597.54,8168.85,8712.299999999999,9269.67,9827.049999999999,10412.3,81.54000000000001,77.56,73.26000000000001,67.95,61.33,54.04,45.75,36.8,26.2,14.27,0.68,0,0
284,"FH065-6E_.6K._",130,50,3528.69,8879.51,520,420,3.7,3528.69,4044.26,4601.64,5131.15,5674.59,6190.16,6719.67,7263.12,7792.62,8336.07,8879.51,49.4,47.41,43.76,39.79,34.81,30.84,25.54,20.57,15.59,8.640000000000001,1.01,0,0
285,"FH065-6E_.6K._",105,50,2553.28,6719.67,390,280,3.1,2553.28,2985.25,3389.34,3793.44,4225.41,4629.51,5047.54,5451.64,5869.67,6301.64,6719.67,27.19,25.54,23.88,22.55,20.23,18.25,14.6,11.95,8.640000000000001,4.66,1.01,0,0
286,"FH065-6E_.6K._",60,50,1410.66,3138.52,150,95,1.9,1410.66,1563.93,1759.02,1926.23,2079.51,2260.66,2441.8,2595.08,2790.16,2943.44,3138.52,7.97,8.300000000000001,7.64,6.65,5.65,4.66,4,3.66,2.34,1.35,0.68,0,0
287,"FL050-4E_.4F._L",230,50,4016.34,6838.56,1240,530,2.4,4016.34,4294.12,4583.01,4860.78,5105.23,5427.45,5705.23,5983.01,6283.01,6549.67,6838.56,122.35,112.59,102.59,93.3,83.53,72.84,61.22,48.9,33.56,17.99,0.33,0,0
288,"FL050-4E_.4F._L",170,50,3160.78,5994.12,1000,390,2.4,3160.78,3438.56,3738.56,4005.23,4294.12,4571.9,4860.78,5138.56,5427.45,5705.23,5994.12,80.05,73.77,67.27,61.22,54.48,48.21,40.77,32.63,22.87,13.11,1.03,0,0
289,"FL050-4E_.4F._L",135,50,2327.93,4869,770,280,2.2,2327.93,2569.48,2820.69,3100.88,3361.75,3603.3,3844.84,4125.04,4356.92,4617.79,4869,46.65,43.01,39.17,35.33,31.69,27.85,23.41,18.76,13.51,7.44,0.57,0,0
290,"FL050-4E_.4F._L",110,50,2173.34,3709.58,590,190,1.9,2173.34,2327.93,2482.52,2637.11,2782.04,2946.29,3091.22,3255.47,3390.74,3554.99,3709.58,23,21.39,19.97,17.95,15.73,14.11,11.69,9.06,6.43,3.4,0.37,0,0
291,"FL050-4E_.4I._P",230,50,4282.43,7290.64,1200,560,2.5,4282.43,4558.29,4873.56,5201.97,5490.97,5779.97,6082.1,6397.37,6686.37,6988.51,7290.64,116.26,104.52,94.7,85.42,76.69,67.95,57.58,46.67,34.11,19.38,0.82,0,0
292,"FL050-4E_.4I._P",170,50,3402.3,6147.78,940,410,2.5,3402.3,3665.02,3954.02,4229.88,4492.61,4755.34,5031.2,5307.06,5609.2,5871.92,6147.78,69.04000000000001,62.22,55.95,51.03,46.39,41.48,36.3,30.29,22.38,12.83,0.55,0,0
293,"FL050-4E_.4I._P",135,50,2614.12,4873.56,710,290,2.3,2614.12,2850.57,3047.62,3310.34,3520.53,3730.71,3954.02,4203.61,4426.93,4650.25,4873.56,39.3,35.2,31.38,27.84,25.11,22.38,19.1,15.28,11.19,6,0.82,0,0
294,"FL050-4E_.4I._P",110,50,2070.94,3734.65,550,200,2,2070.94,2227.26,2394.75,2573.4,2752.05,2908.37,3064.7,3243.35,3410.84,3578.32,3734.65,21.44,20.04,18.42,16.57,14.25,12.39,10.77,7.98,5.89,3.11,0.79,0,0
295,"FL050-6E_.4C._L",230,50,2827.23,4685.86,850,180,0.89,2827.23,3010.47,3193.72,3385.69,3577.66,3760.91,3944.15,4118.67,4319.37,4493.89,4685.86,55.1,50.46,45.98,41.99,37.68,33.03,28.38,23.57,16.43,9.289999999999999,0.17,0,0
296,"FL050-6E_.4C._L",170,50,2111.69,4031.41,610,130,0.91,2111.69,2303.66,2504.36,2696.34,2870.86,3071.55,3254.8,3446.77,3647.47,3839.44,4031.41,26.89,25.06,23.24,21.08,19.59,17.26,15.1,12.12,8.630000000000001,4.98,0.17,0,0
297,"FL050-6E_.4C._L",135,50,1527.05,2661.43,410,84,0.78,1527.05,1640.49,1745.2,1867.36,1963.35,2094.24,2216.4,2338.57,2434.55,2556.72,2661.43,10.95,10.12,9.460000000000001,8.630000000000001,8.130000000000001,6.8,5.64,4.65,3.32,1.66,0.17,0,0
298,"FL050-6E_.4C._L",110,50,1232.11,1797.56,160,56,0.64,1232.11,1280.98,1343.8,1399.65,1462.48,1511.34,1581.15,1630.02,1685.86,1741.71,1797.56,4.98,4.58,4.45,4.05,3.65,3.12,2.46,1.93,1.39,0.73,0.07000000000000001,0,0
299,"FL050-6E_.4F._P",230,50,3157.89,5328.95,910,240,1.1,3157.89,3384.87,3582.24,3819.08,4006.58,4233.55,4470.4,4677.63,4894.74,5101.97,5328.95,68.56999999999999,62,57.3,51.66,46.03,40.23,33.97,26.93,19.41,10.18,0.31,0,0
300,"FL050-6E_.4F._P",170,50,2743.42,4884.87,740,190,1.25,2743.42,2960.53,3157.89,3384.87,3611.84,3809.21,4006.58,4233.55,4440.79,4657.89,4884.87,41.64,37.89,34.91,32.09,29.43,26.61,23.33,19.1,14.25,7.2,0.16,0,0
301,"FL050-6E_.4F._P",135,50,2062.5,3215.87,480,130,1.1,2062.5,2174.34,2293.17,2405.02,2523.85,2635.69,2754.52,2873.36,2992.19,3097.04,3215.87,12.36,11.47,10.7,10.03,9.369999999999999,8.699999999999999,7.59,6.48,4.71,2.49,0.27,0,0
302,"FL050-6E_.4F._P",110,50,1566.2,2230.26,350,85,0.93,1566.2,1629.11,1706,1768.91,1838.82,1901.73,1964.64,2027.55,2083.47,2139.39,2230.26,5.71,5.38,5.04,4.49,4.04,3.49,2.94,2.27,1.72,0.9399999999999999,0.27,0,0
303,"FL050-6E_.4F._S",230,50,3480.34,5718.27,890,260,1.2,3480.34,3703.34,3926.33,4149.33,4388.25,4611.25,4818.32,5041.31,5272.27,5487.31,5718.27,63.28,57.24,51.7,46.53,41.24,35.83,30.29,24.37,17.19,9.51,0.44,0,0
304,"FL050-6E_.4F._S",170,50,2540.57,4905.92,630,200,1.3,2540.57,2779.49,3010.45,3249.38,3496.27,3719.26,3958.19,4205.08,4428.07,4659.03,4905.92,30.79,28.02,25.75,23.11,20.59,17.95,15.3,12.03,8.630000000000001,4.97,0.44,0,0
305,"FL050-6E_.4F._S",135,50,1719.3,3070.66,420,130,1.1,1719.3,1846.41,1986.9,2127.39,2261.18,2401.67,2528.78,2669.27,2789.69,2936.86,3070.66,12.85,11.69,10.53,9.470000000000001,8.300000000000001,7.14,5.98,4.71,3.23,1.64,0.26,0,0
306,"FL050-6E_.4F._S",110,50,1378.12,2154.15,310,84,0.91,1378.12,1445.02,1531.99,1605.57,1699.23,1772.82,1853.1,1926.69,1993.59,2053.8,2154.15,5.98,5.77,5.45,5.02,4.5,3.97,3.44,2.49,1.96,1.11,0.16,0,0
307,"FL050-8E_.4C._P",230,50,2382.88,3915.72,670,130,0.58,2382.88,2536.25,2696.61,2836.01,2996.36,3149.75,3296.1,3456.35,3602.54,3755.69,3915.72,36.06,33.08,30.09,27.19,24.12,21.3,18.15,14.34,10.03,5.47,0.08,0,0
308,"FL050-8E_.4C._P",170,50,2143.68,3594.16,570,91,0.57,2143.68,2283.23,2436.75,2569.31,2715.79,2869.26,3008.73,3155.14,3294.54,3447.85,3594.16,24.97,23.14,21.23,19.41,17.17,14.93,12.52,9.789999999999999,6.89,3.49,0,0,0
309,"FL050-8E_.4C._P",135,50,1589.79,2888.17,420,66,0.54,1589.79,1722.44,1848.13,1980.83,2113.49,2239.2,2364.86,2504.46,2623.1,2762.63,2888.17,12.97,11.8,10.81,9.98,8.9,8.07,6.9,5.49,4.08,2.09,0.1,0,0
310,"FL050-8E_.4C._P",110,50,1162.55,2063.33,310,46,0.47,1162.55,1246.36,1351.13,1420.96,1525.72,1616.52,1707.31,1791.09,1888.85,1965.61,2063.33,6.84,6.35,5.76,5.26,4.6,4.1,3.52,2.77,2.02,1.11,0.03,0,0
311,"FL056-8E_.4F._P",230,50,3379.28,5163.99,660,190,0.95,3379.28,3556.05,3732.78,3919.27,4086.05,4262.55,4458.69,4635.1,4801.6,4977.86,5163.99,39.93,37.94,35.6,32.79,29.63,25.65,21.43,16.75,11.6,5.87,0.37,0,0
312,"FL056-8E_.4F._P",170,50,3121.43,4652.51,550,130,0.88,3121.43,3268.81,3435.81,3583.14,3740.23,3897.28,4054.3,4211.29,4348.58,4505.47,4652.51,24.62,23.45,21.92,20.4,18.29,15.95,13.37,10.56,7.52,4.01,0.38,0,0
313,"FL056-8E_.4F._P",135,50,2460.75,3676.74,410,92,0.79,2460.75,2574.8,2700.11,2817.07,2942.32,3067.57,3192.79,3301.28,3434.82,3543.28,3676.74,12.58,12.22,11.52,10.82,9.73,8.529999999999999,7.14,5.74,4.05,2.36,0.17,0,0
314,"FL056-8E_.4F._P",110,50,1846.78,2765.44,310,62,0.67,1846.78,1930.33,2030.56,2130.81,2205.97,2297.84,2398.07,2498.27,2581.78,2665.26,2765.44,7.56,7.16,6.46,5.86,5.27,4.57,3.87,2.88,2.18,1.28,0.19,0,0
315,"FL063-6E_.4I._L",230,50,4819.7,9157.639999999999,900,550,2.5,4819.7,5255.17,5673.89,6142.86,6528.08,6980.3,7415.76,7867.98,8286.700000000001,8671.92,9157.639999999999,95.42,90.44,84.68000000000001,77.52,70.36,61.02,51.08,39.94,28.41,14.69,0.37,0,0
316,"FL063-6E_.4I._L",170,50,4032.51,8621.68,770,430,2.7,4032.51,4501.48,4970.44,5405.91,5874.88,6343.84,6796.06,7265.02,7717.24,8169.46,8621.68,71.95,69.37,65.79000000000001,61.61,55.65,48.89,41.33,32.78,22.64,12.11,0.18,0,0
317,"FL063-6E_.4I._L",135,50,3513.3,7482.76,610,320,2.5,3513.3,3915.27,4300.49,4685.71,5104.43,5506.4,5874.88,6276.85,6695.57,7097.54,7482.76,39.94,38.55,36.76,34.37,31.19,27.61,23.64,18.67,12.9,6.94,0.02,0,0
318,"FL063-6E_.4I._L",110,50,2793.1,5841.38,460,220,2.2,2793.1,3094.58,3396.06,3697.54,3999.01,4317.24,4601.97,4903.45,5204.93,5506.4,5841.38,22.84,22.25,20.65,19.06,17.08,14.69,12.5,9.720000000000001,6.94,3.95,0.37,0,0
319,"FL063-6E_.4I._P",230,50,6386.93,9790.120000000001,880,600,2.7,6386.93,6721.2,7071.37,7389.63,7755.65,8089.72,8407.780000000001,8789.389999999999,9107.120000000001,9456.620000000001,9790.120000000001,77.94,72.44,66.56999999999999,60.69,54.06,47.24,40.04,30.94,21.47,11.06,0.26,0,0
320,"FL063-6E_.4I._P",170,50,5026.55,8768.870000000001,700,460,2.9,5026.55,5409.27,5791.82,6174.24,6540.62,6906.88,7273.01,7655.04,8021.05,8402.91,8768.870000000001,49.95,48.43,45.77,42.17,38,33.07,27.19,20.94,14.3,6.91,-0.1,0,0
321,"FL063-6E_.4I._P",135,50,3985.84,6870.13,500,320,2.6,3985.84,4272.88,4543.85,4846.74,5117.69,5420.55,5691.44,5978.15,6296.85,6567.63,6870.13,25.74,24.6,22.7,20.8,18.72,16.63,14.16,10.75,7.9,4.68,0.13,0,0
322,"FL063-6E_.4I._P",110,50,2963.06,5035.21,380,220,2.2,2963.06,3248.07,3387.59,3582.91,3806.1,4001.39,4210.62,4419.8,4642.91,4852.05,5035.21,14.98,13.6,12.93,11.93,10.6,9.44,8.109999999999999,6.45,4.62,2.63,0.36,0,0
323,"FL063-8E_.4F._L",230,50,3377.36,6318.19,600,230,1.12,3377.36,3664.01,3971.9,4247.93,4555.82,4842.47,5150.35,5447.62,5744.89,6020.92,6318.19,40.03,38.69,36.71,34.11,30.63,26.83,22.33,17.19,11.89,6.2,0.19,0,0
324,"FL063-8E_.4F._L",170,50,2581.11,5383.92,440,145,1.01,2581.11,2857.14,3143.79,3419.83,3706.48,3982.51,4269.16,4534.58,4831.85,5107.88,5383.92,22.17,20.98,19.8,18.45,16.48,14.5,12.05,9.52,6.59,3.43,0.11,0,0
325,"FL063-8E_.4F._L",135,50,1933.49,4056.83,330,94,0.88,1933.49,2135.21,2358.16,2559.88,2782.83,3005.78,3207.49,3419.83,3621.55,3833.88,4056.83,10.86,10.55,10.07,9.44,8.65,7.7,6.59,5.25,3.83,2.09,0.19,0,0
326,"FL063-8E_.4F._L",110,50,1434.5,3016.39,250,63,0.68,1434.5,1583.14,1753.01,1901.64,2060.89,2209.52,2390.01,2538.64,2687.28,2867.76,3016.39,6.83,6.44,5.88,5.33,4.78,4.14,3.43,2.64,1.77,0.9,0.19,0,0
327,"FL063-8E_.4I._P",230,50,3882.12,7187.8,630,300,1.5,3882.12,4205.34,4543.25,4866.48,5204.39,5527.61,5850.83,6203.44,6511.97,6864.58,7187.8,44.92,43.26,40.9,37.84,34.34,30.32,25.17,19.75,14.16,7.08,0.18,0,0
328,"FL063-8E_.4I._P",170,50,2956.53,6144.67,330,140,1.25,2956.53,3265.06,3588.28,3896.81,4234.72,4543.25,4866.48,5189.7,5483.54,5792.07,6144.67,23.95,23.33,22.55,21.41,19.66,17.66,15.21,12.24,8.74,4.99,0.18,0,0
329,"FL063-8E_.4I._P",135,50,2221.93,4528.56,330,140,1.25,2221.93,2457,2677.38,2912.45,3147.52,3367.9,3602.97,3838.04,4073.11,4293.49,4528.56,11.89,11.45,10.84,10.05,9.18,8.220000000000001,6.91,5.42,3.94,2.19,0.18,0,0
330,"FL063-8E_.4I._P",110,50,1634.26,3367.9,250,94,1.05,1634.26,1795.87,1986.86,2163.17,2310.09,2501.08,2662.69,2853.69,3000.6,3176.91,3367.9,7.96,7.34,6.56,6.03,5.34,4.46,3.67,2.89,2.01,0.88,0.18,0,0
331,"FL063-8E_.4I._S",230,50,4615.18,7716.31,630,340,1.6,4615.18,4909.89,5234.2,5529.22,5853.82,6163.87,6459.33,6784.46,7080.14,7405.61,7716.31,39.13,37.74,35.73,33.21,30.16,26.5,22.4,17.44,12.55,6.37,0.35,0,0
332,"FL063-8E_.4I._S",170,50,3736.72,6568.47,570,230,1.45,3736.72,4016.59,4311.25,4591.27,4886.09,5136.82,5446.56,5712.22,5992.72,6287.97,6568.47,22.9,21.94,20.73,19.25,17.42,15.41,12.89,10.1,6.88,3.56,0.34,0,0
333,"FL063-8E_.4I._S",135,50,2900.93,4876.17,360,150,1.3,2900.93,3092.36,3313.27,3504.77,3696.35,3887.97,4094.41,4286.1,4477.87,4669.66,4876.17,11.99,11.56,10.95,10.25,9.300000000000001,8.16,6.68,5.29,3.63,1.89,0.15,0,0
334,"FL063-8E_.4I._S",110,50,2137,3684.15,270,100,1.1,2137,2284.24,2446.21,2608.16,2770.21,2932.25,3064.91,3226.98,3389.17,3507.22,3684.15,7.27,7.01,6.67,6.41,5.8,5.19,4.41,3.71,2.58,1.44,0.23,0,0
335,"FL065-6E_.4I._L",230,50,4333.17,9298.43,900,560,2.6,4333.17,4820.56,5338.41,5810.57,6313.18,6800.57,7303.19,7821.04,8277.959999999999,8795.809999999999,9298.43,107.46,101.98,95.44,87.84999999999999,78.79000000000001,68.88,58.13,45.48,31.99,16.81,0.37,0,0
336,"FL065-6E_.4I._L",170,50,4074.25,8719.66,780,430,2.7,4074.25,4531.18,5003.33,5460.26,5932.41,6374.11,6861.49,7318.42,7790.58,8247.5,8719.66,76.26000000000001,73.52,69.3,64.87,58.34,51.17,42.53,33.68,23.35,12.17,0.37,0,0
337,"FL065-6E_.4I._L",135,50,3556.4,7562.11,610,310,2.5,3556.4,3952.4,4348.41,4759.64,5140.41,5551.64,5932.41,6358.88,6754.88,7150.88,7562.11,42.32,40.21,37.68,34.31,30.72,26.51,21.87,17.23,11.75,6.27,0.58,0,0
338,"FL065-6E_.4I._L",110,50,2688.24,5810.57,460,220,2.2,2688.24,2992.86,3312.71,3617.32,3921.94,4241.79,4546.41,4881.49,5186.1,5490.72,5810.57,23.77,22.92,21.24,19.97,17.87,15.34,13.23,10.49,7.33,4.16,0.79,0,0
339,"FL065-6E_.4I._P",230,50,5149.09,10364.37,870,740,3.2,5149.09,5642.28,6214.48,6707.97,7260.76,7754.56,8268.27,8801.9,9296.23,9830.32,10364.37,97.41,93.20999999999999,87.61,81.3,73.59,64.95,54.9,43.21,30.82,15.86,1.14,0,0
340,"FL065-6E_.4I._P",170,50,4089.35,9379.190000000001,710,510,3.1,4089.35,4601.99,5134.43,5647.2,6199.63,6712.72,7245.65,7759.09,8312.139999999999,8845.65,9379.190000000001,66.28,63.95,60.92,57.65,52.52,46.91,40.38,32.2,22.62,11.87,0.88,0,0
341,"FL065-6E_.4I._P",135,50,3009.72,7664.91,530,350,2.7,3009.72,3502.33,3935.93,4409.06,4862.61,5336.04,5789.82,6263.4,6717.38,7171.39,7664.91,36.55,36.56,35.87,34.24,31.67,27.94,23.74,18.84,13.23,7.39,0.85,0,0
342,"FL065-6E_.4I._P",110,50,2637.25,5832.43,430,240,2.3,2637.25,2932.88,3268.02,3603.18,3918.65,4214.5,4569.51,4865.49,5200.86,5496.91,5832.43,22.74,22.28,21.12,19.72,18.32,16.22,13.89,10.86,8.050000000000001,4.55,0.58,0,0
343,"FL065-8E_.4I._L",230,50,2736.47,6589.88,620,270,1.25,2736.47,3127.4,3504.36,3909.25,4286.21,4649.21,5054.1,5417.1,5835.95,6226.88,6589.88,52.16,50.17,47.55,44.07,40.08,35.35,29.88,23.65,16.18,8.220000000000001,0.37,0,0
344,"FL065-8E_.4I._L",170,50,1954.62,5752.18,460,180,1.15,1954.62,2331.59,2694.59,3099.48,3490.4,3839.44,4230.37,4607.33,4984.29,5375.22,5752.18,29.75,28.76,27.51,26.14,24.02,21.91,19.05,15.56,11.2,5.85,0.12,0,0
345,"FL065-8E_.4I._L",135,50,1828.97,4439.79,350,120,0.98,1828.97,2080.28,2359.51,2610.82,2876.09,3113.44,3378.71,3643.98,3909.25,4160.56,4439.79,14.94,14.44,13.69,12.82,11.45,10.21,8.710000000000001,6.85,4.73,2.61,0.12,0,0
346,"FL065-8E_.4I._L",110,50,1452.01,3183.25,260,79,0.82,1452.01,1605.58,1787.09,1982.55,2178.01,2303.66,2485.17,2666.67,2834.21,2987.78,3183.25,5.48,5.35,5.23,4.85,4.48,4.11,3.49,2.74,1.99,1.12,0.12,0,0
