IdCompressor,Description,Var01,Var02,Var03,Var04,Var05,Var06,Var07,Var08,Var09,Var10,Var11,Var12,FattMolt,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24
3771,"2CC-4.2Y",7.718624471,-0.030910807,0.080334214,-0.001340217,0.002330434,-0.000365824,-1.8784e-05,2.07763e-05,3.73868e-06,1.85277e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3772,"2DC-2.2Y",6.743395963,-0.007875573,0.045623909,-0.0005586,0.001073498,7.11564e-05,-1.07433e-05,4.83619e-06,9.75746e-06,-3.85111e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3773,"2DC-3.2Y",6.463216054,-0.006643511,0.050412651,-0.000645465,0.001088997,-3.41649e-06,-1.29929e-05,3.76141e-06,9.4594e-06,1.33417e-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3774,"2EC-2.2Y",4.7623357,-0.029073263,0.041449799,-0.001244892,0.001738198,0.000230553,-1.52982e-05,1.94522e-05,7.14413e-06,-1.55887e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3775,"2EC-3.2Y",6.287502986,-0.030344769,0.038637535,-0.001214578,0.001676841,9.853600000000001e-05,-1.57569e-05,1.96287e-05,4.43377e-06,-6.81676e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3776,"2FC-2.2Y",4.484387692,-0.031877111,0.036507636,-0.000969898,0.00144771,0.000194888,-1.04033e-05,1.16865e-05,2.65445e-06,-2.89711e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3777,"2FC-3.2Y",5.09924042,-0.029441721,0.04341504,-0.000827303,0.00130372,-9.891069999999999e-05,-5.11373e-06,1.34672e-05,3.92814e-06,-1.61874e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3778,"2GC-2.2Y",4.66905598,-0.015213747,0.023715734,-0.000646847,0.000630909,4.52678e-05,-6.50265e-06,7.67379e-06,6.29262e-06,-4.3882e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3779,"2HC-1.2Y",3.769342967,-0.007020458,0.01336806,-0.000441803,0.00027964,0.000189265,-3.95561e-06,4.4718e-06,8.85233e-06,-1.08026e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3780,"2HC-2.2Y",4.799880498,-0.003575985,0.008554811000000001,-0.000329552,0.000159617,0.000193978,-4.5933e-06,2.75678e-06,7.734460000000001e-06,-1.08731e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3781,"2JC-07.2Y",3.410790185,-0.000450447,0.019669038,-6.96808e-05,0.000328378,-8.10283e-05,1.5676e-06,-2.89874e-06,3.2589e-06,8.5982e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3782,"2KC-05.2Y",2.757998364,0.002171907,0.002254902,-2.28144e-05,0.000198391,0.000255784,-1.12956e-06,-1.18939e-07,3.70684e-06,-1.84545e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3783,"4CC-6.2Y",14.71374364,-0.059723809,0.126586791,-0.002531973,0.004803562,0.000252197,-3.57775e-05,4.09201e-05,8.814050000000001e-06,-3.64391e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3784,"4CC-9.2Y",14.5168244,-0.07978352900000001,0.139979932,-0.003300016,0.00544661,-8.073589999999999e-06,-4.55359e-05,5.03825e-05,4.05515e-06,-2.02493e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3785,"4DC-5.2Y",10.10958565,-0.0279917,0.116710164,-0.001574721,0.00329638,0.000367385,-2.48748e-05,6.10956e-06,1.29662e-05,-4.71122e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3786,"4DC-7.2Y",14.5784526,-0.039098575,0.105948102,-0.001953248,0.002837306,-0.00036705,-2.65806e-05,2.80412e-05,1.45606e-05,3.19991e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3787,"4EC-4.2Y",7.071425779,-0.096316164,0.130466852,-0.004215048,0.003904363,-0.000168243,-4.45907e-05,3.67839e-05,1.92963e-05,-1.57134e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3788,"4EC-6.2Y",9.963152623999999,-0.089239215,0.086075873,-0.004101822,0.003380067,0.00035132,-4.22629e-05,4.92381e-05,2.25692e-05,-3.62621e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3789,"4FC-3.2Y",8.039450702,-0.023988356,0.074912083,-0.00136579,0.001851996,-0.000381164,-1.24091e-05,1.93564e-05,8.550040000000001e-06,2.67951e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3790,"4FC-5.2Y",9.532219012000001,-0.021924802,0.06300064700000001,-0.001198957,0.001889032,-7.10038e-05,-1.93595e-05,1.38018e-05,7.894990000000001e-06,5.65601e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3791,"4FE-25Y",30.75171678,-0.337505848,0.484954015,-0.015939525,0.022550258,0.001236874,-0.00020377,0.000231608,-9.25868e-06,-2.77427e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3792,"4FE-35Y",30.51357547,-0.606031863,0.565162257,-0.020872888,0.029876279,0.001474364,-0.000234981,0.000322049,-5.38026e-05,-4.10268e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3793,"4GE-20Y",22.21175665,-0.387989654,0.489594496,-0.01472434,0.019989376,0.000319929,-0.00017593,0.000155311,-6.93288e-06,-2.14082e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3794,"4GE-30Y",30.6923814,-0.4681012,0.39064558,-0.016323502,0.022663685,0.001785954,-0.000178795,0.000271803,-3.29964e-05,-3.43129e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3795,"4HE-15Y",18.23269699,-0.385198362,0.465812983,-0.01443467,0.019232537,-0.001088441,-0.000164743,0.000165943,-1.80135e-05,-5.86266e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3796,"4HE-25Y",26.97485058,-0.412920976,0.337537405,-0.014328462,0.019171607,0.000685328,-0.000146303,0.000244562,-3.09278e-05,-2.28144e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3797,"4JE-13Y",18.01276352,-0.335914657,0.352439961,-0.012886345,0.015650584,-0.000947936,-0.000141387,0.000171883,-2.3616e-06,2.70221e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3798,"4JE-22Y",20.17568486,-0.41536321,0.357404835,-0.014257333,0.018928859,-0.000404744,-0.000152008,0.000229793,-4.08665e-05,-1.54738e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3799,"4NES-12Y",16.68965183,-0.298911496,0.29737475,-0.012375552,0.014649528,0.000123175,-0.000150976,0.000163607,-1.95678e-05,-1.80452e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3800,"4NES-20Y",21.52070573,-0.325416708,0.215944122,-0.013269137,0.014857265,0.001259725,-0.000151358,0.000213428,-1.11412e-05,-2.4022e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3801,"4PES-10Y",12.72961372,-0.26768608,0.276566907,-0.010675397,0.013130469,9.51206e-05,-0.000122453,0.000146661,-1.37195e-05,-1.70532e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3802,"4PES-15Y",17.45097234,-0.296103954,0.218042334,-0.011325759,0.013609616,0.000531371,-0.000125818,0.000186477,-1.91227e-05,-1.77557e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3803,"4TES-12Y",16.33775433,-0.244755254,0.186619168,-0.008799151,0.011242892,9.35305e-05,-9.2412e-05,0.000154601,-2.16258e-05,-1.19487e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3804,"4TES-8Y",9.4243918,-0.235016116,0.263376688,-0.008965088,0.01161324,-7.73632e-05,-9.5809e-05,0.000122622,-1.00737e-05,-1.53059e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3805,"4VES-10Y",12.05081002,-0.218750331,0.188596195,-0.007259455,0.010089669,-0.000433541,-6.76703e-05,0.000130721,-2.45978e-05,-7.40464e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3806,"4VES-6Y",7.992970156,-0.19421543,0.219174237,-0.007136738,0.009555031,1.20032e-05,-7.346640000000001e-05,0.00010369,-4.58871e-06,-1.36831e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3807,"6FE-40Y",58.40001329,-0.465117457,0.588212586,-0.021805188,0.029854637,0.002602275,-0.000277498,0.000355716,8.49697e-06,-4.01485e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3808,"6FE-50Y",85.66956630999999,-0.622990541,0.393824231,-0.022218823,0.028909914,0.004110924,-0.000220908,0.000429761,-1.79391e-05,-5.22888e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3809,"6GE-30Y",32.25507772,-0.656733106,0.8204574,-0.024715325,0.035748051,-0.000451037,-0.000284847,0.000321254,-6.995079999999999e-05,-2.70266e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3810,"6GE-40Y",54.46760748,-0.634274471,0.480309934,-0.022315939,0.030084048,0.003064406,-0.000224627,0.000401495,-3.13959e-05,-4.86018e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3811,"6HE-25Y",28.6782846,-0.5535308759999999,0.6385375210000001,-0.021047795,0.027238765,-0.001073505,-0.000237628,0.000263183,-1.22092e-05,-9.82967e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3812,"6HE-35Y",42.03131601,-0.631497598,0.491501842,-0.022086878,0.029265688,0.001443075,-0.000234973,0.000381208,-4.60675e-05,-3.6925e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3813,"6JE-22Y",27.3418727,-0.525012417,0.477791448,-0.020158991,0.02241391,0.000923915,-0.000222642,0.000278852,2.73111e-05,-2.87541e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3814,"6JE-33Y",29.63618596,-0.6392810759999999,0.5517359590000001,-0.021993459,0.029224824,-0.000632137,-0.000241667,0.000349963,-6.49113e-05,-2.39554e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3815,"8FC-60.2Y",96.13567648999999,-1.036899063,1.238128926,-0.049440189,0.057052818,-0.004717169,-0.000682203,0.000912446,-6.270679999999999e-05,-1.90707e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3816,"8FC-70.2Y",107.18014,-1.049236534,1.198270629,-0.044695235,0.057912015,-0.006057228,-0.000591928,0.0008362000000000001,-0.000142455,-5.63348e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3817,"8GC-50.2Y",73.39536778999999,-0.98463265,1.460571761,-0.042769266,0.057181553,-0.01179486,-0.000623147,0.000756953,-0.000150201,3.45321e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3818,"8GC-60.2Y",93.95994444999999,-0.886836431,1.115263596,-0.038307435,0.048842369,-0.00828513,-0.000465847,0.000770418,-0.000112367,2.3218e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3819,"2CC-3.2Y",5.641912616,-0.016560206,0.062996518,-0.000888644,0.001899117,0.000119284,-1.52795e-05,8.80154e-06,5.64328e-06,-2.02595e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3820,"2CC-4.2Y",6.711847146,-0.026878962,0.069855836,-0.001165406,0.002026464,-0.000318108,-1.63339e-05,1.80664e-05,3.25102e-06,1.61111e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3821,"2DC-2.2Y",5.863822385,-0.006848324,0.039672963,-0.000485739,0.000933476,6.187510000000001e-05,-9.34196e-06,4.20538e-06,8.48475e-06,-3.34879e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3822,"2DC-3.2Y",5.620187689,-0.005776966,0.043837086,-0.000561274,0.000946954,-2.97086e-06,-1.12981e-05,3.27079e-06,8.225569999999999e-06,1.16015e-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3823,"2EC-2.2Y",4.141161342,-0.025281098,0.036043302,-0.001082515,0.001511476,0.000200481,-1.33028e-05,1.6915e-05,6.21228e-06,-1.35554e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3824,"2EC-3.2Y",5.467393722,-0.026386755,0.033597855,-0.001056155,0.001458122,8.568349999999999e-05,-1.37016e-05,1.70684e-05,3.85546e-06,-5.92761e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3825,"2FC-2.2Y",3.89946743,-0.027719226,0.03174577,-0.00084339,0.001258878,0.000169468,-9.04634e-06,1.01622e-05,2.30821e-06,-2.51923e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3826,"2FC-3.2Y",4.434121959,-0.025601496,0.037752207,-0.000719394,0.001133669,-8.60093e-05,-4.44672e-06,1.17106e-05,3.41577e-06,-1.4076e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3827,"2GC-2.2Y",4.060048545,-0.013229345,0.020622376,-0.000562476,0.000548616,3.93633e-05,-5.65448e-06,6.67286e-06,5.47184e-06,-3.81583e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3828,"2HC-1.2Y",3.277689429,-0.006104746,0.0116244,-0.000384176,0.000243165,0.000164578,-3.43966e-06,3.88852e-06,7.697679999999999e-06,-9.39359e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3829,"2HC-2.2Y",4.173808992,-0.003109552,0.007438966,-0.000286567,0.000138797,0.000168677,-3.99417e-06,2.3972e-06,6.72562e-06,-9.45484e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3830,"2JC-07.2Y",2.965904411,-0.000391693,0.01710351,-6.0592e-05,0.000285546,-7.04594e-05,1.36313e-06,-2.52064e-06,2.83383e-06,7.4767e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3831,"2KC-05.2Y",2.398259369,0.001888615,0.001960784,-1.98386e-05,0.000172514,0.000222421,-9.82228e-07,-1.03425e-07,3.22334e-06,-1.60474e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3832,"4CC-6.2Y",12.79455926,-0.051933745,0.110075467,-0.002201716,0.00417701,0.000219302,-3.11109e-05,3.55827e-05,7.66439e-06,-3.16861e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3833,"4CC-9.2Y",12.62332515,-0.06937698,0.121721676,-0.002869579,0.004736182,-7.02051e-06,-3.95964e-05,4.38109e-05,3.52621e-06,-1.76081e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3834,"4DC-5.2Y",8.790943753000001,-0.024340608,0.101487096,-0.001369322,0.002866418,0.000319466,-2.16303e-05,5.31266e-06,1.12749e-05,-4.09671e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3835,"4DC-7.2Y",12.67691489,-0.03399876,0.09212878100000001,-0.001698477,0.002467223,-0.000319174,-2.31136e-05,2.43837e-05,1.26614e-05,2.78253e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3836,"4EC-4.2Y",6.149065694,-0.08375318399999999,0.113449433,-0.003665259,0.003395098,-0.000146298,-3.87745e-05,3.1986e-05,1.67794e-05,-1.36639e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3837,"4EC-6.2Y",8.663610693000001,-0.077599315,0.074848583,-0.003566802,0.002939189,0.000305496,-3.67503e-05,4.28158e-05,1.96254e-05,-3.15323e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3838,"4FC-3.2Y",6.990826468,-0.020859439,0.06514093999999999,-0.001187643,0.001610431,-0.000331447,-1.07906e-05,1.68317e-05,7.43482e-06,2.33001e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3839,"4FC-5.2Y",8.288885826,-0.019065044,0.054783169,-0.001042571,0.001642636,-6.174239999999999e-05,-1.68343e-05,1.20016e-05,6.86521e-06,4.91827e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3840,"4FE-25Y",26.74062241,-0.293483337,0.42169913,-0.013860456,0.019608919,0.001075542,-0.000177191,0.000201398,-8.05103e-06,-2.4124e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3841,"4FE-35Y",26.53354302,-0.526984211,0.491445425,-0.018150337,0.025979372,0.001282056,-0.000204331,0.000280043,-4.67849e-05,-3.56754e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3842,"4GE-20Y",19.31457037,-0.337382297,0.425734331,-0.012803774,0.017382065,0.000278199,-0.000152983,0.000135053,-6.02859e-06,-1.86158e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3843,"4GE-30Y",26.68902643,-0.407044509,0.339691798,-0.014194349,0.019707551,0.001553003,-0.000155474,0.000236351,-2.86925e-05,-2.98373e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3844,"4HE-15Y",15.8545186,-0.334955087,0.405054755,-0.012551887,0.016723945,-0.0009464710000000001,-0.000143255,0.000144298,-1.56639e-05,-5.09797e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3845,"4HE-25Y",23.45639104,-0.359061706,0.293510778,-0.012459531,0.016670962,0.000595938,-0.00012722,0.000212662,-2.68938e-05,-1.98386e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3846,"4JE-13Y",15.66327211,-0.292099692,0.306469521,-0.011205517,0.013609203,-0.000824292,-0.000122945,0.000149463,-2.05357e-06,2.34975e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3847,"4JE-22Y",17.54407321,-0.361185389,0.310786803,-0.012397681,0.016459876,-0.000351951,-0.000132181,0.00019982,-3.55361e-05,-1.34555e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3848,"4NES-12Y",14.51274025,-0.259923032,0.258586731,-0.010761349,0.01273872,0.000107109,-0.000131283,0.000142267,-1.70154e-05,-1.56915e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3849,"4NES-20Y",18.71365654,-0.282971041,0.187777491,-0.01153838,0.01291936,0.001095413,-0.000131616,0.000185589,-9.68803e-06,-2.08887e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3850,"4PES-10Y",11.06922896,-0.232770497,0.240492954,-0.009282954,0.011417799,8.27135e-05,-0.000106481,0.000127531,-1.193e-05,-1.48289e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3851,"4PES-15Y",15.17475806,-0.257481691,0.189602023,-0.009848485000000001,0.011834449,0.000462062,-0.000109407,0.000162154,-1.66284e-05,-1.54398e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3852,"4TES-12Y",14.20674243,-0.212830649,0.162277532,-0.007651435,0.009776427000000001,8.13309e-05,-8.03583e-05,0.000134436,-1.8805e-05,-1.03902e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3853,"4TES-8Y",8.195123035,-0.204361833,0.229023199,-0.007795728,0.010098469,-6.72723e-05,-8.33121e-05,0.000106628,-8.75975e-06,-1.33094e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3854,"4VES-10Y",10.47896489,-0.190217673,0.163996686,-0.00631257,0.008773625,-0.000376993,-5.88438e-05,0.00011367,-2.13894e-05,-6.43882e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3855,"4VES-6Y",6.950408603,-0.168882977,0.190586287,-0.006205859,0.008308721999999999,1.04376e-05,-6.38838e-05,9.01655e-05,-3.99019e-06,-1.18983e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3856,"6FE-40Y",50.78261859,-0.404449949,0.511489188,-0.018961032,0.025960553,0.002262847,-0.000241303,0.000309318,7.38867e-06,-3.49117e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3857,"6FE-50Y",74.49527261,-0.541730887,0.342455842,-0.019320715,0.025139055,0.003574716,-0.000192094,0.000373705,-1.55992e-05,-4.54686e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3858,"6GE-30Y",28.04789275,-0.571072247,0.7134411939999999,-0.021491586,0.031085261,-0.000392206,-0.000247693,0.000279352,-6.08268e-05,-2.35014e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3859,"6GE-40Y",47.36313539,-0.551543,0.417660798,-0.019405163,0.026160041,0.002664701,-0.000195328,0.000349126,-2.73007e-05,-4.22624e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3860,"6HE-25Y",24.93763796,-0.481331181,0.55525,-0.018302429,0.023685882,-0.000933482,-0.000206633,0.000228855,-1.06167e-05,-8.54754e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3861,"6HE-35Y",36.54896924,-0.549128328,0.427392892,-0.019205981,0.025448424,0.001254848,-0.000204325,0.000331485,-4.00587e-05,-3.21087e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3862,"6JE-22Y",23.7755407,-0.456532521,0.415470811,-0.017529557,0.019490356,0.000803405,-0.000193602,0.00024248,2.37488e-05,-2.50036e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3863,"6JE-33Y",25.77059564,-0.555896569,0.479770383,-0.019124746,0.02541289,-0.000549684,-0.000210145,0.000304315,-5.64446e-05,-2.08307e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3864,"8FC-60.2Y",83.59623769,-0.90165133,1.076633813,-0.042991467,0.049611144,-0.004101886,-0.00059322,0.000793431,-5.45277e-05,-1.65832e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3865,"8FC-70.2Y",93.2001187,-0.9123795649999999,1.041974426,-0.038865421,0.050358272,-0.005267155,-0.00051472,0.00072713,-0.000123874,-4.89868e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3866,"8GC-50.2Y",63.82205686,-0.856202276,1.270062359,-0.037190665,0.049723088,-0.010256399,-0.000541867,0.0006582200000000001,-0.00013061,3.00279e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3867,"8GC-60.2Y",81.70429685000001,-0.7711620890000001,0.969794399,-0.033310812,0.042471624,-0.00720446,-0.000405085,0.000669929,-9.77104e-05,2.01896e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3868,"2CC-3.2Y",3.244099861,-0.009522119000000001,0.036222999,-0.00051097,0.001091992,6.85882e-05,-8.78573e-06,5.06089e-06,3.24488e-06,-1.16492e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3869,"2CC-4.2Y",3.859312236,-0.015455403,0.040167107,-0.000670109,0.001165217,-0.000182912,-9.39201e-06,1.03882e-05,1.86934e-06,9.26386e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3870,"2DC-2.2Y",3.371697982,-0.003937786,0.022811955,-0.0002793,0.000536749,3.55782e-05,-5.37163e-06,2.41809e-06,4.87873e-06,-1.92555e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3871,"2DC-3.2Y",3.231608027,-0.003321755,0.025206326,-0.000322733,0.000544498,-1.70824e-06,-6.49643e-06,1.88071e-06,4.7297e-06,6.67084e-09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3872,"2EC-2.2Y",2.38116785,-0.014536632,0.020724899,-0.000622446,0.000869099,0.000115277,-7.64911e-06,9.7261e-06,3.57206e-06,-7.79437e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3873,"2EC-3.2Y",3.143751493,-0.015172385,0.019318767,-0.000607289,0.00083842,4.9268e-05,-7.87844e-06,9.814330000000001e-06,2.21689e-06,-3.40838e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3874,"2FC-2.2Y",2.242193846,-0.015938556,0.018253818,-0.000484949,0.000723855,9.74442e-05,-5.20165e-06,5.84326e-06,1.32722e-06,-1.44856e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3875,"2FC-3.2Y",2.54962021,-0.01472086,0.02170752,-0.000413652,0.00065186,-4.94553e-05,-2.55687e-06,6.73362e-06,1.96407e-06,-8.093679999999999e-08,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3876,"2GC-2.2Y",2.33452799,-0.007606874,0.011857867,-0.000323424,0.000315454,2.26339e-05,-3.25133e-06,3.8369e-06,3.14631e-06,-2.1941e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3877,"2HC-1.2Y",1.884671483,-0.003510229,0.00668403,-0.000220901,0.00013982,9.463250000000001e-05,-1.97781e-06,2.2359e-06,4.42616e-06,-5.40131e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3878,"2HC-2.2Y",2.399940249,-0.001787992,0.004277405,-0.000164776,7.98085e-05,9.6989e-05,-2.29665e-06,1.37839e-06,3.86723e-06,-5.43654e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3879,"2JC-07.2Y",1.705395093,-0.000225223,0.009834519,-3.48404e-05,0.000164189,-4.05141e-05,7.83799e-07,-1.44937e-06,1.62945e-06,4.2991e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3880,"2KC-05.2Y",1.378999182,0.001085954,0.001127451,-1.14072e-05,9.91953e-05,0.000127892,-5.64781e-07,-5.94694e-08,1.85342e-06,-9.22724e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3881,"4CC-6.2Y",7.356871818,-0.029861904,0.063293395,-0.001265987,0.002401781,0.000126099,-1.78888e-05,2.04601e-05,4.40702e-06,-1.82195e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3882,"4CC-9.2Y",7.2584122,-0.039891765,0.069989966,-0.001650008,0.002723305,-4.03679e-06,-2.27679e-05,2.51913e-05,2.02757e-06,-1.01247e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3883,"4DC-5.2Y",5.054792824,-0.01399585,0.058355082,-0.00078736,0.00164819,0.000183693,-1.24374e-05,3.05478e-06,6.48309e-06,-2.35561e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3884,"4DC-7.2Y",7.289226299,-0.019549288,0.052974051,-0.0009766239999999999,0.001418653,-0.000183525,-1.32903e-05,1.40206e-05,7.2803e-06,1.59995e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3885,"4EC-4.2Y",3.53571289,-0.048158082,0.065233426,-0.002107524,0.001952182,-8.41213e-05,-2.22953e-05,1.83919e-05,9.648160000000001e-06,-7.85671e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3886,"4EC-6.2Y",4.981576312,-0.044619607,0.043037936,-0.002050911,0.001690034,0.00017566,-2.11314e-05,2.46191e-05,1.12846e-05,-1.81311e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3887,"4FC-3.2Y",4.019725351,-0.011994178,0.037456042,-0.000682895,0.000925998,-0.000190582,-6.20457e-06,9.67822e-06,4.27502e-06,1.33975e-06,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3888,"4FC-5.2Y",4.766109506,-0.010962401,0.031500323,-0.000599478,0.000944516,-3.55019e-05,-9.679739999999999e-06,6.90091e-06,3.9475e-06,2.82801e-07,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3889,"4FE-25Y",15.37585839,-0.168752924,0.242477008,-0.007969762,0.011275129,0.000618437,-0.000101885,0.000115804,-4.62934e-06,-1.38713e-05,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
