IDCompressor,Description,CapacityVar1,CapacityVar2,CapacityVar3,CapacityVar4,CapacityVar5,CapacityVar6,CapacityVar7,CapacityVar8,CapacityVar9,CapacityVar10,CapacityVar11,CapacityVar12,CapacityVar13,CapacityVar14,CapacityVar15,CapacityVar16,CapacityVar17,CapacityVar18,CapacityVar19,CapacityVar20,CapacityVar21,CapacityVar22,CapacityVar23,CapacityVar24,CapacityVar25,CapacityVar26,CapacityVar27,CapacityVar28,CapacityVar29,CapacityVar30,CapacityVar31,CapacityVar32,CapacityVar33,CapacityVar34,CapacityVar35,CapacityVar36,AbsorbedPowerVar1,AbsorbedPowerVar2,AbsorbedPowerVar3,AbsorbedPowerVar4,AbsorbedPowerVar5,AbsorbedPowerVar6,AbsorbedPowerVar7,AbsorbedPowerVar8,AbsorbedPowerVar9,AbsorbedPowerVar10,AbsorbedPowerVar11,AbsorbedPowerVar12,AbsorbedPowerVar13,AbsorbedPowerVar14,AbsorbedPowerVar15,AbsorbedPowerVar16,AbsorbedPowerVar17,AbsorbedPowerVar18,AbsorbedPowerVar19,AbsorbedPowerVar20,AbsorbedPowerVar21,AbsorbedPowerVar22,AbsorbedPowerVar23,AbsorbedPowerVar24,AbsorbedPowerVar25,AbsorbedPowerVar26,AbsorbedPowerVar27,AbsorbedPowerVar28,AbsorbedPowerVar29,AbsorbedPowerVar30,AbsorbedPowerVar31,AbsorbedPowerVar32,AbsorbedPowerVar33,AbsorbedPowerVar34,AbsorbedPowerVar35,AbsorbedPowerVar36,CurrentVar1,CurrentVar2,CurrentVar3,CurrentVar4,CurrentVar5,CurrentVar6,CurrentVar7,CurrentVar8,CurrentVar9,CurrentVar10,CurrentVar11,CurrentVar12,CurrentVar13,CurrentVar14,CurrentVar15,CurrentVar16,CurrentVar17,CurrentVar18,CurrentVar19,CurrentVar20,CurrentVar21,CurrentVar22,CurrentVar23,CurrentVar24,CurrentVar25,CurrentVar26,CurrentVar27,CurrentVar28,CurrentVar29,CurrentVar30,CurrentVar31,CurrentVar32,CurrentVar33,CurrentVar34,CurrentVar35,CurrentVar36,CapacityFactor,AbsorbedPowerFactor,Current
8138,"RC2-180A",-3246.827,-1465.943,-172.7692,-8.075434,206.4412,42.10851,5.77722,0.3586647,-4.762145,-0.1713807,-0.04320196,-0.003823726,107539.6,8648.135,622.6917,26.73131,583.4659,-118.6651,-18.17834,-1.140871,-15.78611,0.2278932,0.1222132,0.0120116,27325.31,-1415.038,-339.8278,-17.2602,-1383.187,21.73537,10.75621,0.7452936,12.71949,0.1457963,-0.06842677,-0.007731314,-20.50782,137.2689,22.09042,0.3003235,75.80753,-10.26599,-0.9135223,-0.01009315,2.17233,0.09317016,0.008013691999999999,0.0001040897,25558.55,-21.32311,-65.14063,-0.9565895,-712.8339,7.353467,3.056798,0.04436835,10.58288,-0.03804199,-0.03230947,-0.0004647567,-9249.690000000001,-20.44377,46.96248,0.7601696999999999,524.7397999999999,1.376794,-2.386883,-0.03894614,-5.510518,-0.01205005,0.02656433,0.0004134074,0.1190959,0.199823,0.09368899,0.001094235,0.8842455,-0.01268862,-0.004344084,-4.242159e-05,-0.006832686,0.0001149332,4.451876e-05,3.603412e-07,93.54228000000001,-0.05379638,-0.3433282,-0.004505544,-4.286815,0.007202626,0.01664974,0.000199352,0.05249012,-4.899233e-05,-0.0001796836,-1.812364e-06,-60.61663,0.0294446,0.273849,0.003975946,3.237186,0.0005624344,-0.01355734,-0.0001847706,-0.03522212,3.626298e-05,0.0001482681,1.75883e-06,1,1,1
9652,"RC2-100B",-758.062,-738.3599,-14.62131,-1.386564,722.7951,48.30951,0.8504356,0.123646,-11.82331,-0.425923,-0.0004256491,-0.001481214,57616.23,3648.433,21.47753,3.482365,-1722.8,-108.7534,-1.128894,-0.3816262,21.13521,0.8311997,-0.01563134,0.004631462,28261.57,1000.796,75.20180999999999,-1.046509,718.0118,19.99238,-1.086905,0.2336097,-15.8661,-0.2218245,0.02508333,-0.002863365,164.1706,93.4652,23.79411,0.3556599,133.3382,-7.62638,-0.8338985,-0.001135897,1.762707,0.06595457,0.008884896,0.0001036124,16900.39,-5.762121,-74.63208,-1.113216,-795.1984,6.54714,2.745153,0.003054531,6.458978,-0.02852718,-0.03385783,-0.0003862585,-5087.398,-19.30272,53.72908,0.8033347,589.1306,0.02483504,-2.073482,-0.002793727,-2.89186,-0.006822963,0.02652671,0.0002994495,2.622922,0.1951314,0.2743748,0.004789501,2.453889,-0.01910294,-0.0102556,-3.947668e-05,-0.01550904,0.000151195,0.0001171623,9.906009e-07,99.22982,0.008244944000000001,-1.011721,-0.01785375,-10.28943,0.02615254,0.03820875,0.0001548884,0.08794744,-0.0001550039,-0.0004491986,-3.895087e-06,-58.47759,0.0200019,0.7843362,0.01391957,7.811075,-0.01328805,-0.03014824,-0.0001450335,-0.05989941,0.0001346718,0.0003560547,3.285132e-06,1,1,1
9653,"RC2-1020B",-12477.28,-2796.3,5.746672,-11.86757,8470.694,257.7704,5.82633,1.232113,-132.3189,-1.44428,-0.007237477,-0.014182,753971.8,36211.11,-37.36082,26.96437,-23873.34,-853.8005000000001,-4.825449,-3.60682,278.8965,4.202457,-0.1926782,0.04173513,250330.1,10440.77,957.8045,-2.724859,12273.44,218.3688,-16.36819,2.060088,-223.8966,-1.743815,0.3094932,-0.02377771,1676.088,917.3266,240.2664,3.718298,1347.801,-75.35673,-8.452318,-0.02057445,17.61488,0.6465795,0.09021218,0.001162454,170068,7.376625,-748.8727,-11.3955,-8014.731,61.67801,27.59119,0.04832935,65.55759,-0.2355721,-0.3408356,-0.004144385,-50743.05,-220.5181,534.6125,7.952384,5924.618,2.350657,-20.61583,-0.02726596,-29.33139,-0.09406509,0.2644701,0.003045715,3.497497,1.692079,0.7629114,0.008661372000000001,6.542924,-0.1052797,-0.03304831,-0.0002003205,-0.03329757,0.0008676581,0.0003579431,3.04962e-06,644.2293,-0.7170328,-2.743912,-0.03327448,-32.68878,0.07643291000000001,0.1239307,0.0009327409,0.3304381,-0.0002928071,-0.001413945,-1.370526e-05,-414.2803,-0.1016682,2.140827,0.02775156,24.93856,0.01272194,-0.09909204000000001,-0.0008709247,-0.2134634,-1.826393e-05,0.001142449,1.226069e-05,1,1,1
9654,"RC2-1130B",-19233.31,-7573.106,-388.0252,-26.74833,9321.912,453.3865,20.76928,1.966947,-146.3642,-3.093922,-0.1208436,-0.02244711,796994.5,50368.66,1155.852,72.67045,-23833.68,-1304.807,-49.66146,-5.923934,280.3317,7.594139,0.1424194,0.06775607,315242,5680.937,265.3961,-31.25083,10826.21,416.7137,11.0702,3.553883,-216.1874,-3.137495,0.1106567,-0.04047267,1737.269,1126.586,275.0206,4.206643,1525.99,-90.10865,-9.783818,-0.02319719,19.6459,0.7934343,0.1048005,0.001291173,192347,-322.776,-871.0267,-13.46698,-9087.637000000001,88.26900000000001,32.6266,0.0832176,74.65536,-0.4994112,-0.402188,-0.004929568,-58540.82,-14.209,632.0170000000001,9.893127,6748.503,-10.88925,-24.85854,-0.07604671,-34.06169,0.06268106,0.317082,0.003899095,4.049313,2.057978,0.8281944,0.01030424,6.63702,-0.1231729,-0.03553543,-0.0002580056,-0.02803723,0.0009784962,0.0003852329,4.010592e-06,677.2144,-1.127532,-2.946776,-0.038596,-34.58485,0.08820719,0.1320879,0.001130824,0.3485082,-0.0001785635,-0.001515109,-1.713606e-05,-428.8979,0.1441677,2.28662,0.03161746,26.61634,0.01535545,-0.1052023,-0.001018694,-0.2247942,-0.0001665288,0.001220546,1.484002e-05,1,1,1
9655,"RC2-1270B",-13238.96,1805.914,371.5915,-4.028942,10920.87,113.1939,-3.377744,1.15792,-167.7437,0.2403818,0.05140274,-0.01372692,1057036,38392.36,-1111.352,-2.691973,-34670.37,-770.0449,27.22975,-3.200723,394.3328,2.369593,-0.4510616,0.0385942,252841.5,17146.81,1955.861,22.88952,19703.5,167.8851,-43.99325,1.635743,-328.037,-1.377675,0.5419953,-0.01999992,1667.478,1211.698,303.2029,4.686867,1720.486,-97.27677,-10.84275,-0.03310985,21.53999,0.8423424,0.1169774,0.001579026,215619.7,-185.628,-963.1558,-15.20052,-10225.56,86.13502,36.37291,0.1299934,84.62061,-0.393352,-0.4515931,-0.006135628,-66635.00999999999,-154.8055,700.3413,11.23312,7611.206,-2.516046,-27.80402,-0.1165245,-39.25616,-0.05877991,0.357015,0.004876327,3.794267,2.325844,0.9296203,0.01168405,7.695349,-0.1364621,-0.0402499,-0.0003132558,-0.03661711,0.001081172,0.0004374087,4.745352e-06,769.7726,-1.622357,-3.331436,-0.04426822,-39.50612,0.1071764,0.150521,0.00137787,0.403717,-0.0002569325,-0.001726135,-2.036857e-05,-496.1376,0.5332456,2.593933,0.03639612,30.69176,0.005859361,-0.1201767,-0.001234425,-0.2684192,-0.0001350423,0.001393306,1.762131e-05,1,1,1
9656,"RC2-140B",-1328.341,-907.5978,-31.14288,-2.989162,984.5848999999999,57.02445,1.841275,0.2342965,-15.75124,-0.4568585,-0.008837016,-0.002800799,84006.55,5479.063,81.34524999999999,8.446666,-2453.636,-154.22,-4.018743,-0.7370668,28.87673,1.095994,0.004032137,0.008908569,35541.66,698.6138999999999,62.7136,-3.929105,1098.559,49.65873,0.2529957,0.4646382,-22.42077,-0.4841283,0.01863755,-0.005661957,209.5,123.4848,31.48508,0.4984497,175.0667,-10.02112,-1.112741,-0.003433336,2.283555,0.08673649,0.01191489,0.0001603884,22132.13,-14.36052,-98.91518000000001,-1.568154,-1042.93,8.849938999999999,3.670052,0.01064492,8.532793,-0.04041156,-0.04535347,-0.0005910371,-6674.421,-18.12405,71.17950999999999,1.12507,772.8051,-0.2843116,-2.768303,-0.008152041,-3.845527,-0.005363086,0.03546178,0.0004505534,3.346303,0.2422764,0.358016,0.005933541,3.298129,-0.02476131,-0.01326694,-2.717639e-05,-0.02140765,0.0001980632,0.0001511711,9.835582e-07,133.3098,0.07939419,-1.325557,-0.02240049,-13.7965,0.03234823,0.04968078,0.0001248662,0.1191423,-0.0001908184,-0.0005825369,-4.082525e-06,-79.63576999999999,-0.05048235,1.03149,0.01768797,10.49673,-0.01479633,-0.03940266,-0.0001409217,-0.08182477,0.0001525699,0.0004641021,3.644469e-06,1,1,1
9657,"RC2-1530B",-23574.06,-9574.707,-469.674,-31.44252,11664.05,578.4401,25.52929,2.35072,-183.0265,-4.027375,-0.1491518,-0.02676306,997134.8,63387.93,1422.192,85.67373000000001,-29737.55,-1668.854,-62.11838,-7.11641,349.0341,10.02373,0.1897875,0.0811751,400298.6,7152.328,334.2403,-36.2743,13345.31,539.7795,14.82451,4.283668,-267.989,-4.240806,0.1175362,-0.04860698,1865.473,1441.62,350.2798,5.411257,1941.293,-113.5563,-12.748,-0.04701073,24.10448,0.9967554,0.1382517,0.001892754,242690.4,-504.5301,-1121.92,-17.80156,-11534.58,112.4706,43.18999,0.1923848,95.71098000000001,-0.6279455,-0.5353599999999999,-0.007448548,-75285.13,55.28586,820.5096,13.31065,8595.398999999999,-14.94557,-33.18981,-0.1736462,-44.67443,0.07796506,0.424542,0.005987082,4.560517,2.373863,1.03744,0.01314512,8.712382,-0.1404841,-0.04491775,-0.0003584027,-0.04200551,0.00106294,0.0004887881,5.46539e-06,868.8518,-0.9278497,-3.705504,-0.04932682,-44.55054,0.072782,0.1673932,0.001547168,0.4552627,0.0002755216,-0.001922574,-2.309965e-05,-560.0818,-0.134972,2.877054,0.04025815,34.55854,0.04502017,-0.1332629,-0.001369547,-0.3022239,-0.0006046809,0.001547507,1.977211e-05,1,1,1
9658,"RC2-180B",-2786.237,-1183.685,-59.1629,-4.145446,1328.317,68.43232999999999,3.062103,0.300534,-20.83102,-0.4747395,-0.01724454,-0.003462917,114375.1,7580.642,176.9307,11.46342,-3376.331,-199.3623,-7.355507,-0.9133737,39.44855,1.201026,0.01935028,0.01057196,45540.44,600.7478,31.74444,-5.197677,1508.005,66.672,1.693679,0.5545989,-30.2999,-0.5098522,0.0171988,-0.006411288,218.4155,163.0392,40.78954,0.6617304000000001,223.0303,-12.92635,-1.492567,-0.007480699,2.773264,0.1133964,0.01620492,0.0002413887,27889.21,-49.88893,-130.6584,-2.176056,-1325.105,12.54561,5.05336,0.02895357,11.0043,-0.06878527,-0.06256776,-0.0009347619,-8622.82,1.813555,95.35423,1.613058,986.6835,-1.505912,-3.870139,-0.02437572,-5.129868,0.007287508,0.04944216,0.0007390167,4.135309,0.2802508,0.4839942,0.008297077999999999,4.526755,-0.03038209,-0.01822593,-6.34262e-05,-0.03197063,0.0002471154,0.000207317,1.52195e-06,180.8022,0.1604331,-1.806995,-0.03180367,-18.73798,0.03963851,0.06885921,0.0002898829,0.1673627,-0.0002452877,-0.0008032782,-6.465514e-06,-111.7169,-0.1348554,1.412768,0.02535489,14.31526,-0.01700301,-0.0548728,-0.0002966245,-0.1173718,0.0001808239,0.0006427573,5.809374e-06,1,1,1
9659,"RC2-200B",-1870.232,-1264.574,-33.2982,-3.729665,1410.87,80.95148,1.936362,0.3031371,-22.72645,-0.6531886,-0.003847203,-0.003645136,117797.5,7339.927,68.70148,10.20178,-3466.899,-202.2286,-3.104848,-0.9463755,41.34346,1.392305,-0.02551981,0.01152628,51027.18,1387.208,124.6331,-4.342679,1557.803,53.64032,-1.580468,0.5909059,-32.11308,-0.5117872,0.04930646,-0.007269185,266.2563,181.2506,46.06439,0.7277686,258.1252,-14.63171,-1.6431,-0.005583007,3.259718,0.1268863,0.01765004,0.0002406173,32411.72,-26.28419,-145.8956,-2.330909,-1534.522,13.05369,5.48106,0.0196633,12.68746,-0.06102484,-0.06773207000000001,-0.0009090485,-9946.963,-22.58576,105.7657,1.701557,1140.736,-0.5419375,-4.170622,-0.01640809,-5.849883,-0.006301219,0.05332302,0.0007082912,4.858963,0.3835641,0.5107405,0.008600593,4.602636,-0.03734133,-0.01895314,-4.836907e-05,-0.02868869,0.0003022909,0.0002163909,1.55961e-06,186.806,-0.009474059999999999,-1.88391,-0.03217467,-19.33525,0.05237525,0.07067035000000001,0.0002008567,0.1644582,-0.0003379884,-0.0008310237,-6.262556e-06,-109.5884,0.05078461,1.462081,0.02521008,14.67207,-0.02688391,-0.05586139,-0.0002087632,-0.1116615,0.0002853787,0.0006598886,5.421537e-06,1,1,1
9668,"RC2-230B",-2730.965,-1200.787,-1.36477,-3.878946,2482.439,104.0819,1.372514,0.359869,-37.5655,-0.8519601999999999,0.004333016,-0.004289191,165815.5,9162.575999999999,-45.97696,9.459849,-6939.786,-301.4685,0.2354865,-1.083341,83.60541000000001,2.27143,-0.07488174,0.01308487,53065.18,1748.115,263.3829,-2.5705,3854.828,109.9339,-5.57437,0.6419606,-64.04765999999999,-1.138772,0.1010146,-0.007831612,316.8323,239.0724,63.76634,0.9690427,399.2325,-18.22669,-2.381931,-0.008792006999999999,3.502176,0.1654026,0.02613697,0.000322908,42228.54,-81.76385999999999,-210.0002,-3.307072,-2224.324,16.98113,8.274471999999999,0.03948452,18.43713,-0.105955,-0.1019427,-0.001314201,-14609.87,6.906741,156.4175,2.553683,1675.517,-1.35892,-6.452436,-0.03837982,-9.593211,0.01452858,0.08153661,0.001096369,6.105745,0.6536908,0.6446272,0.01040406,5.572892,-0.05049439,-0.02419165,-5.832765e-05,-0.03240246,0.0004037326,0.0002773368,2.043409e-06,238.3883,-0.3455966,-2.370911,-0.03874707,-24.3031,0.06696390000000001,0.09003650000000001,0.0002374025,0.2037748,-0.0003820466,-0.001064285,-8.12997e-06,-147.8715,0.09294946,1.835343,0.03026474,18.7699,-0.02438426,-0.07098844,-0.0002434881,-0.1413182,0.0002145841,0.0008433741,6.923176e-06,1,1,1
9660,"RC2-260B",-7584.536,-14839.47,-387.6837,-6.332222,1756.866,715.5771999999999,14.01584,0.3598752,-29.66444,-7.426331,-0.09097202,-0.003720847,173033.3,57528.65,1194.276,13.46473,-4577.817,-2497.024,-37.53995,-0.8026236,59.21994,25.95655,0.1798508,0.007661976,52606.08,-34311.43,-518.0538,0.3014385,2446.666,1768.425,15.06691,0.113522,-51.25608,-19.0787,0,0,185.4057,-25.90892,46.19451,1.674246,228.6943,-7.958728,-0.7901861,-0.01264328,5.426889,0.03867498,0.004006261,0.0002263167,38956.61,883.3179,-121.1818,-4.961812,-1482.845,-22.30641,1.307724,0.01083953,10.30266,0.3630858,-0.007858627,-0.0004266612,-9350.110000000001,-715.1423,71.89312,3.121675,1032.964,28.7547,-0.3006273,0.01826008,-2.251631,-0.3387223,0,0,6.026162,-8.799894999999999,0.4687048,0.02444427,5.085691,0.3929566,-0.006081728,-0.0002431094,-0.02321411,-0.004480195,2.473784e-05,1.573391e-06,221.1163,33.89235,-1.524734,-0.08165769,-21.40757,-1.543105,0.0143665,0.0005405119,0.1592253,0.01729927,-3.092524e-05,-1.914025e-06,-124.3589,-25.90631,1.091204,0.05896902,16.03834,1.200939,-0.008542243,-0.0002914422,-0.1008969,-0.0132246,0,0,1,1,1
9661,"RC2-300B",-4684.489,-2074.475,-104.6189,-7.239702,2237.13,120.2892,5.326717,0.5163358,-35.0663,-0.8688531,-0.0297571,-0.005915397,193012.3,13018.68,316.7908,20.4073,-5626.262,-350.5667,-13.07794,-1.583967,65.31823,2.247059,0.0362837,0.0182065,77881.53999999999,924.2692,40.90552,-9.624321999999999,2475.527,120.8442,3.357989,0.9713416,-50.06092,-1.005745,0.02608025,-0.0111346,466.0423,266.8023,65.88862,0.9753733,370.3932,-21.61362,-2.295358,-0.001838368,4.853022,0.1888999,0.02432603,0.0002652933,46928.03,-41.7556,-207.2538,-3.08247,-2210.29,19.73684,7.583113,0.005466454,18.11055,-0.09991984,-0.09313802,-0.001010478,-14150.83,-34.89932,149.8153,2.255981,1639.203,-1.067588,-5.758793,-0.00709982,-8.184424999999999,-0.00362587,0.07334942,0.0008029572,7.272674,0.8078986,0.7255977,0.01251559,5.97903,-0.0610855,-0.02710142,-0.0001091589,-0.0322608,0.0004596164,0.0003109232,2.935868e-06,260.1003,-0.5663686,-2.645711,-0.04577064,-26.36206,0.0839395,0.09992775,0.0003926084,0.2171241,-0.0004040795,-0.001185152,-1.11143e-05,-155.3165,0.3186002,2.036663,0.03521419,20.32427,-0.03560228,-0.07828572,-0.0003454638,-0.1478328,0.0002583769,0.0009337508,9.010134999999999e-06,1,1,1
9669,"RC2-310B",-3125.652,-248.5296,100.5047,-1.28947,3169.132,82.34209,-1.538568,0.3057356,-47.21107,-0.5955709,0.02655191,-0.00385645,232059.3,9457.066000000001,-364.8853,-0.3294912,-9790.26,-301.2063,10.70031,-0.8481749,115.0932,2.098634,-0.1684773,0.01111199,49883.16,3345.736,545.2394,5.547666,5872.107,106.5613,-14.31331,0.4357944,-91.45010000000001,-1.155053,0.1810956,-0.006008666,464.6978,300.1007,77.63772,1.086668,492.7368,-22.94854,-2.835006,-0.002769465,4.495682,0.2087414,0.03083615,0.0003000185,52419.24,-104.1718,-253.0264,-3.610558,-2749.727,21.69071,9.720293,0.01562451,22.54747,-0.1384049,-0.1195293,-0.001220697,-17858.84,8.167196000000001,186.9353,2.745125,2065.318,-1.943493,-7.518379,-0.01968741,-11.5411,0.02162651,0.09505615000000001,0.001018615,7.541064,0.8617941,0.7643449,0.01329985,6.190227,-0.06372654,-0.02874374,-0.000129419,-0.02991004,0.0004946162,0.0003320735,3.395212e-06,269.1724,-0.6085735,-2.784416,-0.04850693,-27.48405,0.0843512,0.1058483,0.0004620388,0.218499,-0.0004257075,-0.001264497,-1.278898e-05,-159.3511,0.4235555,2.141456,0.03718248,21.20191,-0.03726196,-0.0827814,-0.0003939302,-0.1483023,0.0002993082,0.0009942561,1.023359e-05,1,1,1
8139,"RC2-200A",-2484.284,-1686.046,-149.9689,-6.998354,206.8537,59.7438,4.556582,0.3072945,-5.346876,-0.4188716,-0.02816567,-0.003280928,110127.5,8980.914000000001,535.8629,23.44208,813.1953,-145.0658,-13.96932,-0.9928285,-18.62229,0.725123,0.07491054,0.01049475,32462.87,-1142.964,-271.627,-15.21385,-1601.929,27.75946,7.863392,0.6610538,14.92569,-0.09733575999999999,-0.0381233,-0.006907959,25.44173,165.975,23.98027,0.246828,83.75131,-12.44518,-0.9473717,-0.004789839,2.593607,0.1151276,0.007824503999999999,3.057294e-05,29517.11,-46.46487,-68.50962,-0.7048903,-808.5947,10.32211,3.082611,0.02442448,12.04003,-0.06837041000000001,-0.03152417,-0.0001888139,-10518.86,-8.557997,48.60776,0.5610186,591.739,0.3307325,-2.391018,-0.02394091,-6.157895,0.003633223,0.02600239,0.0002054286,0.2227589,0.2378076,0.1000379,0.001186619,0.87592,-0.01514334,-0.004568908,-4.386941e-05,-0.006008915,0.0001353759,4.61701e-05,3.609425e-07,98.54492999999999,-0.05846289,-0.3598502,-0.0047106,-4.440748,0.008341072,0.01728027,0.0002017182,0.05492898,-5.183862e-05,-0.0001852983,-1.779062e-06,-61.45386,0.05001061,0.2848986,0.004086745,3.310473,6.022725e-05,-0.01400101,-0.0001851964,-0.03556558,4.978146e-05,0.0001523692,1.717079e-06,1,1,1
8140,"RC2-230A",-3467.688,-1779.297,-152.9422,-7.938851,807.0023,73.06668000000001,4.594266,0.357325,-13.58312,-0.491864,-0.0246014,-0.003783118,153710.2,11193.36,558.6283,26.09897,-966.7239,-206.8278,-13.23679,-1.121928,0.577348,1.117103,0.04707704,0.01170913,31216.75,-1388.098,-249.9448,-16.36939,-562.2698,58.06061,6.272431,0.7225591,0.8988376,-0.3499438,-0.007166619,-0.007405524,31.78762,197.8796,36.36803,0.4993036,167.7939,-14.3054,-1.510018,-0.01505963,2.785229,0.1343969,0.01375166,0.0001496053,38185.39,-31.18196,-112.1603,-1.663376,-1259.002,9.34478,5.17329,0.06723787000000001,17.07549,-0.05755623,-0.05522316,-0.0006849168,-14792.63,-28.51785,82.70134,1.349298,939.2098,2.750563,-4.074275,-0.06042593,-9.471406,-0.01434342,0.0453991,0.0006274515,0.3193605,0.3724335,0.1359968,0.001724932,1.121471,-0.02051484,-0.006184113,-6.459445e-05,-0.007593189,0.0001796161,6.275806e-05,5.638933e-07,126.2045,-0.2199872,-0.489978,-0.006797208,-6.037233,0.01041264,0.02337687,0.0002898678,0.07477886,-3.429166e-05,-0.0002512816,-2.662458e-06,-82.69991,0.09440493,0.387128,0.00584845,4.709628,0.00422366,-0.01891306,-0.0002628001,-0.05149874,-1.104721e-05,0.0002063884,2.510322e-06,1,1,1
8141,"RC2-260A",-3682.899,-1692.379,-157.3883,-8.746642,837.9647,67.80161,4.71244,0.3970494,-14.08815,-0.4199102,-0.02502666,-0.00422449,159333.5,11072.61,571.5066,28.75299,-1052.616,-188.4026,-13.35784,-1.250325,1.338121,0.8611442,0.04472654,0.01312889,31036.63,-1102.723,-251.1893,-18.09695,-519.5459,42.08114,6.074757,0.8063773,0.1738692,-0.151785,-0.002422809,-0.008325977,16.31303,206.5187,36.08017,0.4173649,173.8687,-14.93248,-1.488841,-0.01024946,2.84406,0.1412211,0.01345964,9.259079999999999e-05,39273.32,-45.34641,-110.117,-1.330192,-1298.748,10.55974,5.063789,0.04839078,17.5965,-0.07198337,-0.0540267,-0.0004614939,-15230.12,-18.3145,80.70323999999999,1.075418,968.5505000000001,2.040808,-3.974881,-0.04511902,-9.76606,-0.004247508,0.04434969,0.0004460289,0.3291408,0.3891642,0.1405862,0.001853211,1.119292,-0.02129026,-0.006411011,-7.173423e-05,-0.007370168,0.0001854112,6.527988e-05,6.529926e-07,127.4345,-0.2524575,-0.5060583,-0.007257107,-6.07761,0.01142443,0.02420633,0.0003167196,0.07543830999999999,-3.783156e-05,-0.0002609461,-2.998186e-06,-82.96863999999999,0.1339311,0.3991578,0.00617504,4.739057,0.003123701,-0.01954286,-0.0002823683,-0.05179725,-1.88573e-06,0.0002137911,2.756407e-06,1,1,1
8142,"RC2-300A",-4038.684,-1147.022,-123.6566,-8.046906,959.0253,47.99029,3.833088,0.3725443,-15.64836,-0.2010268,-0.02239851,-0.003949095,202743.6,11913.27,500.6684,26.2663,-1914.764,-189.2881,-10.73961,-1.138828,7.632277,0.7719207,0.02978339,0.01187763,21474.19,-1026.88,-185.3995,-15.95683,109.1819,51.2764,3.950567,0.7108305,-7.047788,-0.265331,0.0118118,-0.007249644,51.8963,223.0162,38.46189,0.3677623,195.7905,-16.35382,-1.537999,-0.005492216,3.279703,0.1524558,0.01334715,3.053304e-05,44728.5,-0.3564412,-114.2666,-1.06538,-1470.464,9.240031999999999,5.113546,0.02968616,19.97809,-0.04678206,-0.05342622,-0.0002191107,-17237,-62.91746,82.50033999999999,0.8494655,1094.357,4.646833,-3.982491,-0.03035797,-11.03523,-0.03373986,0.04380676,0.0002556574,0.2458449,0.4531485,0.1637215,0.001992012,1.377629,-0.02482833,-0.00752444,-7.654155e-05,-0.009709379000000001,0.0002199629,7.709269999999999e-05,6.841065e-07,152.5291,-0.3141291,-0.594786,-0.0080266,-7.330874,0.01515516,0.028656,0.0003514345,0.09053991,-7.576132e-05,-0.000310246,-3.307015e-06,-100.9857,0.1354581,0.4715343,0.006973911,5.726532,0.00331392,-0.02324404,-0.0003207853,-0.06269631000000001,7.636057e-06,0.0002552881,3.129946e-06,1,1,1
8143,"RC2-310A",-4287.981,-1168.067,-134.6817,-8.897736,1017.279,47.91629,4.278807,0.4176716,-16.61007,-0.1748131,-0.02639186,-0.004477059,215198.3,12419.63,539.7595,29.00422,-2020.143,-187.6531,-11.99717,-1.281627,7.950117,0.6564861,0.03960111,0.01355561,22837.02,-900.1952,-199.793,-17.63907,111.0778,43.76122,4.497697,0.8023396,-7.433371,-0.1524358,0.008039775000000001,-0.008330339000000001,21.598,248.3663,42.66777,0.4618316,211.6781,-17.95229,-1.751982,-0.01057249,3.467727,0.168665,0.01574215,9.597933999999999e-05,47890.14,-32.8925,-130.2158,-1.521129,-1584.409,11.42274,5.984558,0.05576388,21.4499,-0.06847063,-0.06391926000000001,-0.0005459937,-18635.67,-47.18564,96.06227,1.2946,1184.072,4.001963,-4.741553,-0.05573898,-11.9365,-0.02475469,0.05305063,0.0005687603,0.3910678,0.472426,0.1684546,0.002138704,1.366009,-0.02588616,-0.007666462,-8.103082e-05,-0.008998915999999999,0.0002254654,7.791312000000001e-05,7.232968e-07,155.3699,-0.3002894,-0.6059679,-0.008395697000000001,-7.413167,0.01367195,0.02894956,0.0003620342,0.09199255000000001,-4.368787e-05,-0.0003118369,-3.382306e-06,-101.1999,0.1543933,0.4784428,0.007201381,5.781099,0.004153839,-0.02340663,-0.0003267748,-0.06318843,-6.186557e-06,0.000255948,3.162775e-06,1,1,1
