IdCompModel,Model,IdCostruttore,IdTipoCompr,IdUtilizzo,IdModalita,IdsFreon,Point,IDAl,FattoreCorrettivo,SHRif,SCRif,TempCondRif,TempEvapRif,Eq10Coef,CompressorUID,CalibrationFactor,CalibrationMode,NominalPower,SH,SC,SHMode,SortPosition,UnilabStandard,OriginalGUID,LastModified,OriginalLastModified,Limiti,PartLoad
4430,"44NCS-40.2Y",2,3,6,44,17,0,9,0,20,0,0,0,1,"EA9C2EAE-7878-42AE-B69D1DDE9912BEC6",1,1,0,10,0,1,22,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4431,"44PCS-20.2Y",2,3,6,44,17,0,9,0,20,0,0,0,1,"C3585D56-8DCE-4E9D-8A01569BBA037C64",1,1,0,10,0,1,19,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4432,"44PCS-30.2Y",2,3,6,44,17,0,9,0,20,0,0,0,1,"43FA888E-EEA1-4DE4-9A41B3904372C73E",1,1,0,10,0,1,20,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4433,"44TCS-16.2Y",2,3,6,44,17,0,9,0,20,0,0,0,1,"2BFD7283-8110-40BC-8D4FC14AB6697B41",1,1,0,10,0,1,25,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4434,"44TCS-24.2Y",2,3,6,44,17,0,9,0,20,0,0,0,1,"E8A78B93-AAD8-4A57-9E0EFA481D849485",1,1,0,10,0,1,18,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4435,"44VCS-12.2Y",2,3,6,44,17,0,9,0,20,0,0,0,1,"68F38DDD-E41C-4C0C-BB743BC886BA0658",1,1,0,10,0,1,15,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4436,"44VCS-20.2Y",2,3,6,44,17,0,9,0,20,0,0,0,1,"D49076D5-F868-41E3-98DEA9AC32858B7C",1,1,0,10,0,1,16,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4437,"66F-100.2Y",2,3,6,44,17,0,9,0,20,0,0,0,1,"0E461F87-873B-4B4D-A82A88BBF08DD618",1,1,0,10,0,1,36,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4453,"44DC-10.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"9907F8E5-7B68-4A38-B2420D7E3A9C494D",1,1,0,10,0,1,11,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4454,"44DC-14.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"07084DEA-AE88-45D5-80D9298EC643E23B",1,1,0,10,0,1,12,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4455,"44EC-12.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"C26A7C45-EDEE-4E54-9638CB36AC6472EF",1,1,0,10,0,1,10,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4456,"44EC-8.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"C3EE3D6E-E094-431E-9AD17E6ED18FDAFA",1,1,0,10,0,1,9,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4457,"44FC-10.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"3D209236-E69E-447A-9AE403B6A46F2869",1,1,0,10,0,1,8,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4458,"44FC-6.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"3CC57434-570A-4292-9F01EBBBC12A2932",1,1,0,10,0,1,7,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4459,"44G-40.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"79DADA71-6557-4E51-B68B9F569977F7EA",1,1,0,10,0,1,27,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4460,"44G-60.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"EFE1782D-090E-4C4D-8980E6518BBD02E2",1,1,0,10,0,1,28,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4461,"44H-30.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"33444017-88B3-4F7B-A7042E49BACBF809",1,1,0,10,0,1,25,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4462,"44H-50.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"EDAAC854-D60B-4B71-9FDE595547614E2E",1,1,0,10,0,1,26,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4463,"44J-26.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"7F4F5761-409B-4FD2-90496AC7A0270DE7",1,1,0,10,0,1,23,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4464,"44J-44.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"A32B4F87-F963-4144-B5B4776FBC51D590",1,1,0,10,0,1,24,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4465,"44NCS-24.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"9ADDFF02-55BF-4228-9E0900F6CFC601DF",1,1,0,10,0,1,21,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4466,"44NCS-40.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"51BE18DF-229B-4F8E-87C625D2E77BCE74",1,1,0,10,0,1,22,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4467,"44PCS-20.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"5BE45F63-C6E2-4115-8FA2A7578CA843A2",1,1,0,10,0,1,19,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4468,"44PCS-30.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"938D2159-B906-4A2A-BC2F5D1C1EC409FB",1,1,0,10,0,1,20,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4469,"44TCS-16.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"C4FCDAC2-70DC-4969-96387CC6D22764A9",1,1,0,10,0,1,25,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4470,"44TCS-24.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"67A2CB3E-AD3D-4B6A-829B3353D1B11A63",1,1,0,10,0,1,18,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4471,"44VCS-12.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"39F7A192-868F-4FEC-A30A6602770DA5BB",1,1,0,10,0,1,15,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4472,"44VCS-20.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"31F47C1E-F80F-4C10-BCFFC648B6E18208",1,1,0,10,0,1,16,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4473,"66F-100.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"4BE99163-D369-45CD-90F23EF2C85097E0",1,1,0,10,0,1,36,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4474,"66F-80.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"A0A74261-4F02-4FEC-B6CCCD397E20CAA9",1,1,0,10,0,1,35,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4475,"66G-60.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"8207B4A0-16A9-40B8-A5B0CE5794551032",1,1,0,10,0,1,33,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4476,"66G-80.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"EA1AF134-2A01-4CF4-B8659A908787E60A",1,1,0,10,0,1,34,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4477,"66H-50.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"B02D5542-A962-4449-9F063B08A586E157",1,1,0,10,0,1,31,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4478,"66H-70.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"FF97D4AC-A5EF-47E5-918D50AE9324F3B1",1,1,0,10,0,1,32,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4479,"66J-44.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"C50F0379-153A-4323-9141FDAB6A76A2CE",1,1,0,10,0,1,29,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4480,"66J-66.2Y",2,3,6,44,17,0,5,0,20,0,0,0,1,"839F8775-4BEA-4B72-91196E62156C0BD5",1,1,0,10,0,1,30,0,,"20060921 162517",,"-45;20;0;20;8;25;8;55;-16;55;-41;52;-45;42%%%%%%%%%",0
4730,"6J-33.2Y",2,3,6,23,45,1,12,0,20,0,0,0,1,"F363378F-B8BE-4F5B-B8777D6E565DBBAD",1,1,0,10,0,1,33,0,,"20060921 162517",,"-25;10;-3;10;13;26;13;58;7;62;-7;62;-25;52%%%%%%%%%",0
4731,"2CC-3.2Y",2,3,6,23,45,1,10,0,20,0,0,0,1,"92A990E8-907B-40BE-9F03CCDB86506B60",1,1,0,10,0,1,12,0,,"20060921 162517",,"-25;10;-3;10;13;26;13;58;7;62;-7;62;-25;52%%%%%%%%%",0
4732,"2CC-4.2Y",2,3,6,23,45,1,10,0,20,0,0,0,1,"A8E80391-E21C-437A-A15FB99579EE9EC0",1,1,0,10,0,1,13,0,,"20060921 162517",,"-25;10;-3;10;13;26;13;58;7;62;-7;62;-25;52%%%%%%%%%",0
4733,"2DC-2.2Y",2,3,6,23,45,1,10,0,20,0,0,0,1,"F9CF2E0D-2E82-4E48-8A4CB58C791729F4",1,1,0,10,0,1,10,0,,"20060921 162517",,"-25;10;-3;10;13;26;13;58;7;62;-7;62;-25;52%%%%%%%%%",0
4734,"2DC-3.2Y",2,3,6,23,45,1,10,0,20,0,0,0,1,"2B968611-28FA-4D64-B5649F632F27C818",1,1,0,10,0,1,11,0,,"20060921 162517",,"-25;10;-3;10;13;26;13;58;7;62;-7;62;-25;52%%%%%%%%%",0
4735,"2EC-2.2Y",2,3,6,23,45,1,10,0,20,0,0,0,1,"76C8AD4D-F03C-4348-8B6F78A119795437",1,1,0,10,0,1,8,0,,"20060921 162517",,"-25;10;-3;10;13;26;13;58;7;62;-7;62;-25;52%%%%%%%%%",0
4736,"2EC-3.2Y",2,3,6,23,45,1,10,0,20,0,0,0,1,"60B5F1FD-C756-4818-A3FB932F81DC1BAC",1,1,0,10,0,1,9,0,,"20060921 162517",,"-25;10;-3;10;13;26;13;58;7;62;-7;62;-25;52%%%%%%%%%",0
4737,"2FC-2.2Y",2,3,6,23,45,1,10,0,20,0,0,0,1,"A4E766EF-01B3-4ABA-A08623A2BF89A737",1,1,0,10,0,1,6,0,,"20060921 162517",,"-25;10;-3;10;13;26;13;58;7;62;-7;62;-25;52%%%%%%%%%",0
4738,"2FC-3.2Y",2,3,6,23,45,1,10,0,20,0,0,0,1,"9220D02B-7F0E-4D3D-90779337C49C10EC",1,1,0,10,0,1,7,0,,"20060921 162517",,"-25;10;-3;10;13;26;13;58;7;62;-7;62;-25;52%%%%%%%%%",0
4739,"2GC-2.2Y",2,3,6,23,45,1,10,0,20,0,0,0,1,"39830A7A-81F2-48A5-B75E141D38DEE862",1,1,0,10,0,1,5,0,,"20060921 162517",,"-25;10;-3;10;13;26;13;58;7;62;-7;62;-25;52%%%%%%%%%",0
4740,"2HC-1.2Y",2,3,6,23,45,1,10,0,20,0,0,0,1,"9B0DDE88-D1F2-4DC2-A1CAAA4E52D80C74",1,1,0,10,0,1,3,0,,"20060921 162517",,"-25;10;-3;10;13;26;13;58;7;62;-7;62;-25;52%%%%%%%%%",0
4741,"2HC-2.2Y",2,3,6,23,45,1,10,0,20,0,0,0,1,"5521CD7F-FA96-44C3-B2F873B86303A313",1,1,0,10,0,1,4,0,,"20060921 162517",,"-25;10;-3;10;13;26;13;58;7;62;-7;62;-25;52%%%%%%%%%",0
4742,"2JC-07.2Y",2,3,6,23,45,1,10,0,20,0,0,0,1,"81469246-B66F-4AD5-9ABC0347BDCBFA2E",1,1,0,10,0,1,2,0,,"20060921 162517",,"-25;10;-3;10;13;26;13;58;7;62;-7;62;-25;52%%%%%%%%%",0
4743,"2KC-05.2Y",2,3,6,23,45,1,10,0,20,0,0,0,1,"3E3E130D-930C-4ADC-870CEAABF8FCCCB6",1,1,0,10,0,1,1,0,,"20060921 162517",,"-25;10;-3;10;13;26;13;58;7;62;-7;62;-25;52%%%%%%%%%",0
4744,"4CC-6.2Y",2,3,6,23,45,1,10,0,20,0,0,0,1,"A0B2E5D8-2A29-43BB-A525582695A1F249",1,1,0,10,0,1,20,0,,"20060921 162517",,"-25;10;-3;10;13;26;13;58;7;62;-7;62;-25;52%%%%%%%%%",0
5513,"ESH730",14,1,18,47,26,0,10,0,5,5,45,2,1,"9C1AFECE-E06F-4065-A7D5F9679D28B7E8",1.005826354026794,2,27.3,5,5,0,4,1,,"20130524 122619",,"-18;27;-18;30;5;65;12,5;65;12,5;27%-18;27;-18;45;0;65;12,5;65;12,5;27%%%%%%%%",0
5514,"ESH736",14,1,18,47,26,0,10,0,5,5,45,2,1,"270F9D7C-2D9B-4C28-9ED7825C0CDECCCC",0.998812735080719,2,32.8,5,5,0,5,1,,"20130524 130512",,"-18;27;-18;30;5;65;12,5;65;12,5;27%-18;27;-18;45;0;65;12,5;65;12,5;27%%%%%%%%",0
5515,"ESH725",14,1,18,47,26,0,11,0,5,5,45,2,1,"6258B5FE-5123-474B-94E9320A135218B4",0.9968267679214478,2,27.5,5,5,0,1,1,,"20130524 144703",,"-18;27;-18;30;5;65;12,5;65;12,5;27%-18;27;-18;45;0;65;12,5;65;12,5;27%%%%%%%%",0
5516,"ESH743",14,1,18,47,26,0,11,0,5,5,45,2,1,"A3F6AB67-3158-481D-9BA82D90FFDD43CF",0.9966790080070496,2,49.7,5,5,0,2,1,,"20130524 145326",,"-18;27;-18;30;5;65;12,5;65;12,5;27%-18;27;-18;45;0;65;12,5;65;12,5;27%%%%%%%%",0
5517,"ESH736",14,1,18,47,26,0,11,0,5,5,45,2,1,"584891FF-3D6D-41D8-97C4722AFD4795BC",0.9968267679214478,2,39.6,5,5,0,3,1,,"20130524 145543",,"-18;27;-18;30;5;65;12,5;65;12,5;27%-18;27;-18;45;0;65;12,5;65;12,5;27%%%%%%%%",0
5518,"ESH730",14,1,18,47,26,0,11,0,5,5,45,2,1,"136016A2-F757-42D0-A36446E628E5A274",0.9968267679214478,2,33,5,5,0,4,1,,"20130524 145939",,"-18;27;-18;30;5;65;12,5;65;12,5;27%-18;27;-18;45;0;65;12,5;65;12,5;27%%%%%%%%",0
5519,"ESH725Y",14,1,18,47,16,0,9,0,5,5,45,2,1,"0346EA7F-1D98-466A-95A56C1E82FFE274",1.001132249832153,2,14.92,5,5,0,1,1,,"20130524 150521",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5520,"ESH743Y",14,1,18,47,16,0,9,0,5,5,45,2,1,"FA2745DA-0CEE-40B7-8AB4557A225E588C",0.9957531094551086,2,26.4,5,5,0,2,1,,"20130524 150735",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5521,"ESH736Y",14,1,18,47,16,0,9,0,5,5,45,2,1,"958367D6-B73E-4436-BA817C0DCD7C214C",0.9972270131111145,2,21.5,5,5,0,3,1,,"20130524 150940",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5522,"ESH730Y",14,1,18,47,16,0,9,0,5,5,45,2,1,"53221123-8B7A-4B27-8E222C3FC8400C09",0.9992786049842834,2,17.91,5,5,0,4,1,,"20130524 151151",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5523,"ESH725Y",14,1,18,47,16,0,1,0,5,5,45,2,1,"26F62C62-1DBA-427A-8151C7A3CC469006",1.001132249832153,2,14.92,5,5,0,1,1,,"20130524 151501",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5524,"ESH743Y",14,1,18,47,16,0,1,0,5,5,45,2,1,"53684AE3-51C9-4B9C-95D22920E890DBE7",0.9957531094551086,2,26.4,5,5,0,2,1,,"20130524 151712",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5525,"ESH736Y",14,1,18,47,16,0,1,0,5,5,45,2,1,"CFCA610E-BD68-4576-B56335CCE2196896",0.9972270131111145,2,21.5,5,5,0,3,1,,"20130524 151918",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5526,"ESH730Y",14,1,18,47,16,0,1,0,5,5,45,2,1,"D8D795CF-FEDC-4570-B661E4E37BD9CC51",0.9992786049842834,2,17.91,5,5,0,4,1,,"20130524 152127",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5527,"ESH725Y",14,1,18,47,16,0,4,0,5,5,45,2,1,"79D93798-1D64-4A9D-97F51EDA1101F01E",1.000178098678589,2,18.01,5,5,0,1,1,,"20130524 152408",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5528,"ESH743Y",14,1,18,47,16,0,4,0,5,5,45,2,1,"27FB2F12-5D4E-41FE-91734A0D39C6CBE9",1.006569027900696,2,31.8,5,5,0,2,1,,"20130524 152601",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5529,"ESH736Y",14,1,18,47,16,0,4,0,5,5,45,2,1,"0A90AD05-364D-4A80-8BE944C2808A07CE",1.007570147514343,2,25.9,5,5,0,3,1,,"20130524 152804",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5530,"ESH730Y",14,1,18,47,16,0,4,0,5,5,45,2,1,"1EA5F2BA-E788-431F-A8FD3BC094BBA5D6",1.003259181976318,2,21.6,5,5,0,4,1,,"20130524 153746",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5531,"ESH725Y",14,1,18,47,16,0,10,0,5,5,45,2,1,"3F850C0E-BB09-4D5D-A61718AE4587E109",1.001132249832153,2,14.92,5,5,0,1,1,,"20130524 154104",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5532,"ESH743Y",14,1,18,47,16,0,10,0,5,5,45,2,1,"72BC6561-3C10-4907-99DBA7D0778AA500",0.9957531094551086,2,26.4,5,5,0,2,1,,"20130524 154324",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5533,"ESH743YPW",14,1,18,47,16,0,10,0,5,5,45,2,1,"1687D950-E5C5-4319-95841422B163F419",0.9957531094551086,2,26.4,5,5,0,3,1,,"20130524 170012",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5534,"ESH736Y",14,1,18,47,16,0,10,0,5,5,45,2,1,"16D8FFD6-BEA8-4412-9AAA70B5AEEF73D3",0.9972270131111145,2,21.5,5,5,0,4,1,,"20130524 154800",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5535,"ESH730Y",14,1,18,47,16,0,10,0,5,5,45,2,1,"5B63779F-FCEF-4A47-B8B92C68C0EAB0DF",0.9992786049842834,2,17.91,5,5,0,5,1,,"20130524 154954",,"-15;30;-15;42;8;70;15;70;15;30%%-15;30;-15;50;2;70;15;70;15;30%%%%%%%",0
5536,"ESH725Y",14,1,18,47,16,0,11,0,5,5,45,2,1,"815BCF86-5C7D-4235-A46287F1869EB300",1.000178098678589,2,18.01,5,5,0,1,1,,"20130524 155813",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5537,"ESH730Y",14,1,18,47,16,0,11,0,5,5,45,2,1,"DD779249-21BE-4A43-9957561CDD4BE374",1.003259181976318,2,21.6,5,5,0,2,1,,"20130524 160023",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5538,"ESH736Y",14,1,18,47,16,0,11,0,5,5,45,2,1,"ED1BE670-9593-4CCB-81DEBF11C0EA7D99",1.007570147514343,2,25.9,5,5,0,3,1,,"20130524 160220",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5539,"ESH743Y",14,1,18,47,16,0,11,0,5,5,45,2,1,"8AB83923-85E2-4885-87BD5CFA73732BAC",1.006569027900696,2,31.8,5,5,0,4,1,,"20130524 160414",,"-15;30;-15;42;8;70;15;70;15;30%-15;30;-15;50;2;70;15;70;15;30%%%%%%%%",0
5540,"ESH725Y",14,1,18,47,17,0,9,0,5,5,45,2,1,"9E829D59-C71B-40E7-879068787229F6F0",0.9988979697227478,2,23.4,5,5,0,1,1,,"20130524 161820",,"-18;30;-18;49;0;55;8;55;8;36;5;30%%%%%%%%%",0
5541,"ESH730Y",14,1,18,47,17,0,9,0,5,5,45,2,1,"D0B34D31-55A7-402B-8E0F5AE25CC92C9B",0.9944963455200195,2,28.1,5,5,0,2,1,,"20130524 162129",,"-18;30;-18;49;0;55;8;55;8;36;5;30%%%%%%%%%",0
5542,"ESH736Y",14,1,18,47,17,0,9,0,5,5,45,2,1,"0272759B-2D43-447C-A81E8E697A8993E7",0.9981616139411926,2,33.7,5,5,0,3,1,,"20130524 162322",,"-18;30;-18;49;0;55;8;55;8;36;5;30%%%%%%%%%",0
5815,"CSW6593-60(400V)",15,2,22,58,26,0,1,0,5,5,45,2,1,"60AF7228-8742-4C0A-A7CF7B1577A5FAEC",1.050808668136597,2,188.5,5,5,0,3,1,,"20140919 144141",,"-15;36;0;50;12;50;12;27;3;21;-15;21%-15;30;3;50;12;50;12;27;3;21;-15;21%-15;20;9;50;12;50;12;27;3;21;-15;21%%%%%%%",0
5816,"CSW6593-60(400V-D)",15,2,22,58,26,0,1,0,5,5,45,2,1,"DC5F0119-4D5B-4BA3-89BE444069A9A3A5",1.050808668136597,2,188.5,5,5,0,4,1,,"20140919 144143",,"-15;36;0;50;12;50;12;27;3;21;-15;21%-15;30;3;50;12;50;12;27;3;21;-15;21%-15;20;9;50;12;50;12;27;3;21;-15;21%%%%%%%",0
5817,"CSW6593-60(430V)",15,2,22,58,26,0,12,0,5,5,45,2,1,"4022D526-628E-459A-8FD56D572FAFF15D",1.050808668136597,2,188.5,5,5,0,2,1,,"20140919 144145",,"-15;36;0;50;12;50;12;27;3;21;-15;21%-15;30;3;50;12;50;12;27;3;21;-15;21%-15;20;9;50;12;50;12;27;3;21;-15;21%%%%%%%",0
5818,"CSW6593-60(500V)",15,2,22,58,26,0,10,0,5,5,45,2,1,"26D95BA1-2D19-4EEE-B955AC8B4E176BD2",1.050808668136597,2,188.5,5,5,0,2,1,,"20140919 144148",,"-15;36;0;50;12;50;12;27;3;21;-15;21%-15;30;3;50;12;50;12;27;3;21;-15;21%-15;20;9;50;12;50;12;27;3;21;-15;21%%%%%%%",0
5819,"CSW6593-60(690V)",15,2,22,58,26,0,13,0,5,5,45,2,1,"66ED64EF-3AB8-491F-9CBBA698C4E0342D",1.050808668136597,2,188.5,5,5,0,3,1,,"20140919 144150",,"-15;36;0;50;12;50;12;27;3;21;-15;21%-15;30;3;50;12;50;12;27;3;21;-15;21%-15;20;9;50;12;50;12;27;3;21;-15;21%%%%%%%",0
5820,"CSW6593-60(690V-Y)",15,2,22,58,26,0,13,0,5,5,45,2,1,"53D820C4-D393-4BF3-8AF1FBD96747F50E",1.050808668136597,2,188.5,5,5,0,4,1,,"20140919 144152",,"-15;36;0;50;12;50;12;27;3;21;-15;21%-15;30;3;50;12;50;12;27;3;21;-15;21%-15;20;9;50;12;50;12;27;3;21;-15;21%%%%%%%",0
5821,"CSW7573-70(190V)",15,2,22,58,26,0,21,0,5,5,45,2,1,"7D4BF591-893A-488F-BD779CD5CA9DDB7B",1.051231265068054,2,230,5,5,0,3,1,,"20140919 144155",,"-15;36;0;50;12;50;12;27;3;21;-15;21%-15;30;3;50;12;50;12;27;3;21;-15;21%-15;20;9;50;12;50;12;27;3;21;-15;21%%%%%%%",0
5822,"CSW7573-70(230V)",15,2,22,58,26,0,5,0,5,5,45,2,1,"1C59943B-4282-49F0-8BBF724E69EB4DE2",1.051231265068054,2,230,5,5,0,3,1,,"20140919 144157",,"-15;36;0;50;12;50;12;27;3;21;-15;21%-15;30;3;50;12;50;12;27;3;21;-15;21%-15;20;9;50;12;50;12;27;3;21;-15;21%%%%%%%",0
5823,"CSW7573-70(380V)",15,2,22,58,26,0,17,0,5,5,45,2,1,"2E25E74F-5C01-4E95-B3A2B1EF8D1AC671",1.051231265068054,2,230,5,5,0,5,1,,"20140919 144159",,"-15;36;0;50;12;50;12;27;3;21;-15;21%-15;30;3;50;12;50;12;27;3;21;-15;21%-15;20;9;50;12;50;12;27;3;21;-15;21%%%%%%%",0
5824,"CSW7573-70(380V-D)",15,2,22,58,26,0,17,0,5,5,45,2,1,"4380E294-4FAE-4A34-A0D33F76160193E7",1.051231265068054,2,230,5,5,0,6,1,,"20140919 144202",,"-15;36;0;50;12;50;12;27;3;21;-15;21%-15;30;3;50;12;50;12;27;3;21;-15;21%-15;20;9;50;12;50;12;27;3;21;-15;21%%%%%%%",0
5825,"CSW7573-70(400V)",15,2,22,58,26,0,1,0,5,5,45,2,1,"5102E643-1940-4F38-A17B992A40979DCE",1.051231265068054,2,230,5,5,0,5,1,,"20140919 144204",,"-15;36;0;50;12;50;12;27;3;21;-15;21%-15;30;3;50;12;50;12;27;3;21;-15;21%-15;20;9;50;12;50;12;27;3;21;-15;21%%%%%%%",0
